SR_RETURNED_DATE_SK,SR_RETURN_TIME_SK,SR_ITEM_SK,SR_CUSTOMER_SK,SR_CDEMO_SK,SR_HDEMO_SK,SR_ADDR_SK,SR_STORE_SK,SR_REASON_SK,SR_TICKET_NUMBER,SR_RETURN_QUANTITY,SR_RETURN_AMT,SR_RETURN_TAX,SR_RETURN_AMT_INC_TAX,SR_FEE,SR_RETURN_SHIP_COST,SR_REFUNDED_CASH,SR_REVERSED_CHARGE,SR_STORE_CREDIT,SR_NET_LOSS
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7622913652,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15743368414,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11195641020,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7104731820,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15409277496,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12634277422,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7507004558,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20632004762,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7111550002,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19391095784,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7254731824,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15654732048,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2870640798,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3743368094,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16343368430,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15491095680,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16677459348,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2366095330,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12000186496,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8434277310,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15900186600,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3116095350,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8195640940,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19411550330,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16725186622,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,21109277432,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16813822988,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11250186476,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2747913522,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19991095748,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2441095332,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16745641168,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20597913857,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16411550250,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,6491095440,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,23788822565,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7841095476,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12122913772,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,59169.0,190129,12926766.0,911051.0,1089.0,19781974.0,1060.0,25.0,5104746845,30.0,207.30,8.29,215.59,13.07,173.40,99.50,88.39,19.41,194.76
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15416095678,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7172913640,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15354732040,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16752459350,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16282004792,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,6518368168,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20747913839,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11638822850,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2332004420,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,21259277414,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16527459344,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7554731832,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19841095766,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12095641044,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7070640910,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,6975186362,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,23754731660,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15375186586,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7977459116,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20359277522,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7929731842,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2877458980,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20182004816,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7957004570,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2488822606,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19650186698,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3818368096,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3266095354,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16493368434,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15907004782,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16472913888,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3457004450,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3675186274,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8236550032,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7534277286,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,17066095722,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3968368100,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16663822984,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2400186240,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12109277408,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,6497913622,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16943368446,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,23693368031,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,17127459360,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11795641036,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,21041095622,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7009277272,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3825186278,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,6941095452,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12579731966,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19936550300,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7711550018,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,17141095724,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,17168368452,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20059277558,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2829731706,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19384277602,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20093368463,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15232004764,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15757004778,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15675186594,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2393368058,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3109277168,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11107004654,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7002459090,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2584277154,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19486550332,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19807004861,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,10984277378,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20700186572,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8400186400,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12497913782,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7479731830,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,19575186698,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11632004668,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,23959277090,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,4241095380,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12763822880,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7691095472,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16827459352,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3497913542,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,21211550147,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15525186590,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12797913790,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16172913880,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11707004670,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15177459308,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15088822942,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20475186599,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8066095482,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,12872913792,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11400186480,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3443368086,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15613822956,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16438822978,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3279731718,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2959277164,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3197913534,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,8059277300,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,7916095478,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,20366095703,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16097913878,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15272913856,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,4002459010,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3879731734,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2638822610,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16261550246,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2182004416,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,11584277394,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,16534277526,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,4207004470,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,3354731720,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,15211550218,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,2311549874,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
2452414,29607.0,190129,17579792.0,1768549.0,3570.0,14032544.0,1124.0,64.0,21368368310,2.0,140.90,2.81,143.71,55.55,74.28,83.13,25.99,31.78,132.64
