CR_RETURNED_DATE_SK,CR_RETURNED_TIME_SK,CR_ITEM_SK,CR_REFUNDED_CUSTOMER_SK,CR_REFUNDED_CDEMO_SK,CR_REFUNDED_HDEMO_SK,CR_REFUNDED_ADDR_SK,CR_RETURNING_CUSTOMER_SK,CR_RETURNING_CDEMO_SK,CR_RETURNING_HDEMO_SK,CR_RETURNING_ADDR_SK,CR_CALL_CENTER_SK,CR_CATALOG_PAGE_SK,CR_SHIP_MODE_SK,CR_WAREHOUSE_SK,CR_REASON_SK,CR_ORDER_NUMBER,CR_RETURN_QUANTITY,CR_RETURN_AMOUNT,CR_RETURN_TAX,CR_RETURN_AMT_INC_TAX,CR_FEE,CR_RETURN_SHIP_COST,CR_REFUNDED_CASH,CR_REVERSED_CHARGE,CR_STORE_CREDIT,CR_NET_LOSS
2452323,57123,444585,38433533.0,1361918.0,6750.0,20146782.0,4926698.0,325835.0,6023.0,31487458.0,55.0,25994.0,9.0,27.0,70.0,10769860039,3.0,26.64,0.26,26.90,43.55,8.10,0.79,6.20,19.65,51.91
2452323,10098,444585,26464693.0,404710.0,4727.0,29717991.0,96858518.0,1785929.0,5520.0,25384664.0,25.0,25819.0,3.0,17.0,31.0,10593810729,40.0,7657.60,153.15,7810.75,24.70,3236.80,3139.61,3704.75,813.24,3414.65
2452323,15098,444585,35009699.0,549230.0,3161.0,37972739.0,35303208.0,1385504.0,406.0,21891661.0,1.0,26777.0,20.0,12.0,52.0,11338636673,16.0,934.24,65.39,999.63,24.69,648.00,233.56,119.11,581.57,738.08
2452323,62904,444585,26936384.0,708916.0,2601.0,39801886.0,26075958.0,1360488.0,2425.0,48345962.0,9.0,27821.0,6.0,6.0,53.0,10615355244,24.0,899.76,62.98,962.74,57.13,863.04,584.84,132.26,182.66,983.15
2452323,26338,444585,78741799.0,106567.0,4135.0,22615303.0,2746316.0,1590870.0,3693.0,8570116.0,11.0,25625.0,12.0,12.0,50.0,12703893809,1.0,15.36,1.07,16.43,65.98,4.09,3.37,7.43,4.56,71.14
2452323,3820,444585,80736221.0,495786.0,1304.0,10785669.0,45484324.0,1589474.0,4813.0,42297752.0,45.0,30388.0,2.0,21.0,53.0,12602950574,16.0,782.40,15.64,798.04,22.63,95.52,289.48,236.60,256.32,133.79
2452323,45302,444585,87608735.0,1248879.0,4223.0,38896367.0,87608735.0,1248879.0,2345.0,38896367.0,33.0,27820.0,12.0,22.0,27.0,10581627712,73.0,6826.96,0.00,6826.96,88.47,3549.99,6007.72,73.73,745.51,3638.46
2452323,64643,444585,63469446.0,1355450.0,5101.0,14415105.0,64339344.0,500496.0,2147.0,5647798.0,3.0,25761.0,11.0,5.0,31.0,11014671250,52.0,127.40,1.27,128.67,45.49,510.12,19.11,28.15,80.14,556.88
2452323,40805,444585,67612706.0,1843839.0,572.0,38971352.0,2784393.0,520602.0,2450.0,49198345.0,21.0,25423.0,16.0,4.0,7.0,11188680770,26.0,431.86,25.91,457.77,29.75,242.84,345.48,51.82,34.56,298.50
2452323,40805,444585,67612706.0,1843839.0,572.0,38971352.0,2784393.0,520602.0,2450.0,49198345.0,21.0,25423.0,16.0,4.0,7.0,11184135316,26.0,431.86,25.91,457.77,29.75,242.84,345.48,51.82,34.56,298.50
2452323,15098,444585,35009699.0,549230.0,3161.0,37972739.0,35303208.0,1385504.0,406.0,21891661.0,1.0,26777.0,20.0,12.0,52.0,11334091219,16.0,934.24,65.39,999.63,24.69,648.00,233.56,119.11,581.57,738.08
2452323,21491,444587,11706490.0,1878413.0,6689.0,9140565.0,14909124.0,1446056.0,5779.0,28791902.0,37.0,29372.0,11.0,14.0,67.0,11575704215,17.0,936.70,18.73,955.43,79.00,749.36,936.70,0.00,0.00,847.09
2452323,80793,444587,35149698.0,1403767.0,2989.0,3439458.0,62742812.0,1816217.0,4350.0,41328130.0,43.0,25478.0,16.0,16.0,61.0,11622648350,6.0,45.48,0.00,45.48,78.24,23.40,2.72,31.21,11.55,101.64
2452323,75160,444587,75729996.0,515177.0,4005.0,18487586.0,18516487.0,666930.0,3710.0,47596137.0,55.0,25790.0,18.0,15.0,47.0,11608406330,7.0,396.90,19.84,416.74,32.98,148.82,158.76,188.13,50.01,201.64
2452323,64934,444587,97492156.0,1661989.0,175.0,39014808.0,39109665.0,1499290.0,2877.0,22737664.0,43.0,25617.0,18.0,15.0,2.0,10885356469,7.0,145.04,2.90,147.94,78.31,70.77,78.32,33.36,33.36,151.98
2452323,37229,444587,59490543.0,315071.0,2352.0,7872480.0,57947205.0,1626745.0,4565.0,47923185.0,59.0,29577.0,5.0,25.0,35.0,12195349036,25.0,972.25,9.72,981.97,23.88,746.25,826.41,18.95,126.89,779.85
2452323,37229,444587,59490543.0,315071.0,2352.0,7872480.0,57947205.0,1626745.0,4565.0,47923185.0,59.0,29577.0,5.0,25.0,35.0,12190803582,25.0,972.25,9.72,981.97,23.88,746.25,826.41,18.95,126.89,779.85
2452323,37229,444587,59490543.0,315071.0,2352.0,7872480.0,57947205.0,1626745.0,4565.0,47923185.0,59.0,29577.0,5.0,25.0,35.0,12204439944,25.0,972.25,9.72,981.97,23.88,746.25,826.41,18.95,126.89,779.85
2452323,59953,444587,59860168.0,576893.0,1971.0,19535496.0,24613696.0,791023.0,72.0,47854721.0,59.0,30011.0,8.0,30.0,44.0,11961406017,38.0,127.68,0.00,127.68,44.48,111.72,28.08,34.86,64.74,156.20
2452323,20479,444587,72885770.0,515825.0,4280.0,33374688.0,94883266.0,1742811.0,1969.0,4113480.0,57.0,27770.0,7.0,25.0,1.0,10589878831,53.0,354.04,0.00,354.04,9.21,148.93,336.33,12.39,5.32,158.14
2452323,75291,444587,73230161.0,968166.0,1724.0,8984082.0,26482075.0,1704283.0,4324.0,39855212.0,31.0,28833.0,2.0,30.0,61.0,11043702159,22.0,1103.52,11.03,1114.55,59.68,1126.62,915.92,24.38,163.22,1197.33
2452323,21491,444587,11706490.0,1878413.0,6689.0,9140565.0,14909124.0,1446056.0,5779.0,28791902.0,37.0,29372.0,11.0,14.0,67.0,11580249669,17.0,936.70,18.73,955.43,79.00,749.36,936.70,0.00,0.00,847.09
2452323,62624,444587,98662633.0,796145.0,504.0,26803263.0,62705871.0,163571.0,3687.0,2926203.0,53.0,29042.0,4.0,20.0,11.0,11209731042,15.0,616.05,0.00,616.05,91.01,980.25,412.75,85.38,117.92,1071.26
2452323,81037,444587,32076617.0,1692598.0,579.0,15033360.0,20984317.0,887819.0,48.0,22499830.0,43.0,26160.0,10.0,29.0,6.0,10827776888,11.0,9.02,0.72,9.74,1.95,112.31,2.79,2.67,3.56,114.98
2452323,75291,444587,73230161.0,968166.0,1724.0,8984082.0,26482075.0,1704283.0,4324.0,39855212.0,31.0,28833.0,2.0,30.0,61.0,11048247613,22.0,1103.52,11.03,1114.55,59.68,1126.62,915.92,24.38,163.22,1197.33
2452323,80793,444587,35149698.0,1403767.0,2989.0,3439458.0,62742812.0,1816217.0,4350.0,41328130.0,43.0,25478.0,16.0,16.0,61.0,11627193804,6.0,45.48,0.00,45.48,78.24,23.40,2.72,31.21,11.55,101.64
2452323,81037,444587,32076617.0,1692598.0,579.0,15033360.0,20984317.0,887819.0,48.0,22499830.0,43.0,26160.0,10.0,29.0,6.0,10832322342,11.0,9.02,0.72,9.74,1.95,112.31,2.79,2.67,3.56,114.98
2452323,64934,444587,97492156.0,1661989.0,175.0,39014808.0,39109665.0,1499290.0,2877.0,22737664.0,43.0,25617.0,18.0,15.0,2.0,10889901923,7.0,145.04,2.90,147.94,78.31,70.77,78.32,33.36,33.36,151.98
2452323,48844,444587,64581764.0,1285283.0,6049.0,21728768.0,10467114.0,830928.0,423.0,39537118.0,7.0,26136.0,3.0,8.0,18.0,10780177903,34.0,36.38,0.36,36.74,66.79,53.04,22.19,11.49,2.70,120.19
2452323,75160,444587,75729996.0,515177.0,4005.0,18487586.0,18516487.0,666930.0,3710.0,47596137.0,55.0,25790.0,18.0,15.0,47.0,11617497238,7.0,396.90,19.84,416.74,32.98,148.82,158.76,188.13,50.01,201.64
2452323,75269,444587,1109736.0,1846727.0,4518.0,123909.0,11278983.0,767480.0,2547.0,31535214.0,33.0,26364.0,1.0,8.0,55.0,11804794478,6.0,415.38,33.23,448.61,75.51,61.50,120.46,91.42,203.50,170.24
2452323,75269,444587,1109736.0,1846727.0,4518.0,123909.0,11278983.0,767480.0,2547.0,31535214.0,33.0,26364.0,1.0,8.0,55.0,11813885386,6.0,415.38,33.23,448.61,75.51,61.50,120.46,91.42,203.50,170.24
2452323,59953,444587,59860168.0,576893.0,1971.0,19535496.0,24613696.0,791023.0,72.0,47854721.0,59.0,30011.0,8.0,30.0,44.0,11952315109,38.0,127.68,0.00,127.68,44.48,111.72,28.08,34.86,64.74,156.20
2452323,37229,444587,59490543.0,315071.0,2352.0,7872480.0,57947205.0,1626745.0,4565.0,47923185.0,59.0,29577.0,5.0,25.0,35.0,12199894490,25.0,972.25,9.72,981.97,23.88,746.25,826.41,18.95,126.89,779.85
2452323,71609,444587,11744997.0,1118701.0,2452.0,14992603.0,84060856.0,449238.0,2517.0,34954643.0,41.0,25650.0,14.0,23.0,4.0,11437383050,26.0,254.54,2.54,257.08,7.87,205.40,50.90,152.73,50.91,215.81
2452323,30437,444587,19123183.0,445521.0,4659.0,48546197.0,51838679.0,149115.0,566.0,9021970.0,39.0,26780.0,16.0,10.0,56.0,11618334168,41.0,161.13,12.89,174.02,20.41,887.65,136.96,6.76,17.41,920.95
2452323,75269,444587,1109736.0,1846727.0,4518.0,123909.0,11278983.0,767480.0,2547.0,31535214.0,33.0,26364.0,1.0,8.0,55.0,11809339932,6.0,415.38,33.23,448.61,75.51,61.50,120.46,91.42,203.50,170.24
2452323,71609,444587,11744997.0,1118701.0,2452.0,14992603.0,84060856.0,449238.0,2517.0,34954643.0,41.0,25650.0,14.0,23.0,4.0,11441928504,26.0,254.54,2.54,257.08,7.87,205.40,50.90,152.73,50.91,215.81
2452323,30437,444587,19123183.0,445521.0,4659.0,48546197.0,51838679.0,149115.0,566.0,9021970.0,39.0,26780.0,16.0,10.0,56.0,11609243260,41.0,161.13,12.89,174.02,20.41,887.65,136.96,6.76,17.41,920.95
2452323,48844,444587,64581764.0,1285283.0,6049.0,21728768.0,10467114.0,830928.0,423.0,39537118.0,7.0,26136.0,3.0,8.0,18.0,10784723357,34.0,36.38,0.36,36.74,66.79,53.04,22.19,11.49,2.70,120.19
2452323,59953,444587,59860168.0,576893.0,1971.0,19535496.0,24613696.0,791023.0,72.0,47854721.0,59.0,30011.0,8.0,30.0,44.0,11956860563,38.0,127.68,0.00,127.68,44.48,111.72,28.08,34.86,64.74,156.20
2452323,62624,444587,98662633.0,796145.0,504.0,26803263.0,62705871.0,163571.0,3687.0,2926203.0,53.0,29042.0,4.0,20.0,11.0,11205185588,15.0,616.05,0.00,616.05,91.01,980.25,412.75,85.38,117.92,1071.26
2452323,72332,444587,35846099.0,589796.0,5493.0,39997190.0,13480252.0,186437.0,1364.0,25387938.0,43.0,25758.0,6.0,20.0,17.0,10660433408,3.0,645.03,12.90,657.93,25.41,301.56,141.90,488.03,15.10,339.87
2452323,75291,444587,73230161.0,968166.0,1724.0,8984082.0,26482075.0,1704283.0,4324.0,39855212.0,31.0,28833.0,2.0,30.0,61.0,11052793067,22.0,1103.52,11.03,1114.55,59.68,1126.62,915.92,24.38,163.22,1197.33
2452323,75160,444587,75729996.0,515177.0,4005.0,18487586.0,18516487.0,666930.0,3710.0,47596137.0,55.0,25790.0,18.0,15.0,47.0,11612951784,7.0,396.90,19.84,416.74,32.98,148.82,158.76,188.13,50.01,201.64
2452323,59953,444587,59860168.0,576893.0,1971.0,19535496.0,24613696.0,791023.0,72.0,47854721.0,59.0,30011.0,8.0,30.0,44.0,11947769655,38.0,127.68,0.00,127.68,44.48,111.72,28.08,34.86,64.74,156.20
2452323,62624,444587,98662633.0,796145.0,504.0,26803263.0,62705871.0,163571.0,3687.0,2926203.0,53.0,29042.0,4.0,20.0,11.0,11214276496,15.0,616.05,0.00,616.05,91.01,980.25,412.75,85.38,117.92,1071.26
2452323,30437,444587,19123183.0,445521.0,4659.0,48546197.0,51838679.0,149115.0,566.0,9021970.0,39.0,26780.0,16.0,10.0,56.0,11613788714,41.0,161.13,12.89,174.02,20.41,887.65,136.96,6.76,17.41,920.95
2452323,14629,444587,50335658.0,256841.0,2024.0,33956807.0,25300983.0,602863.0,5637.0,2648858.0,3.0,29041.0,7.0,21.0,50.0,11360784164,24.0,336.96,16.84,353.80,26.49,163.92,299.89,17.79,19.28,207.25
2452323,75269,444587,1109736.0,1846727.0,4518.0,123909.0,11278983.0,767480.0,2547.0,31535214.0,33.0,26364.0,1.0,8.0,55.0,11818430840,6.0,415.38,33.23,448.61,75.51,61.50,120.46,91.42,203.50,170.24
2452323,14629,444587,50335658.0,256841.0,2024.0,33956807.0,25300983.0,602863.0,5637.0,2648858.0,3.0,29041.0,7.0,21.0,50.0,11356238710,24.0,336.96,16.84,353.80,26.49,163.92,299.89,17.79,19.28,207.25
2452323,61163,444589,77479127.0,1178754.0,781.0,13911608.0,28075382.0,353396.0,5225.0,19039101.0,11.0,25578.0,15.0,4.0,65.0,12216787273,12.0,1746.48,69.85,1816.33,64.02,603.72,733.52,638.16,374.80,737.59
2452323,54969,444589,56921425.0,1306466.0,1907.0,29048195.0,80281106.0,932936.0,5599.0,12126615.0,59.0,26733.0,3.0,29.0,70.0,12359491790,53.0,424.00,4.24,428.24,94.90,125.08,364.64,54.61,4.75,224.22
2452323,76908,444589,1939218.0,28976.0,5487.0,17420045.0,23714710.0,331694.0,4820.0,40617499.0,1.0,25496.0,3.0,29.0,13.0,10655140575,7.0,606.48,18.19,624.67,55.96,48.51,564.02,23.35,19.11,122.66
2452323,47029,444589,4053946.0,505055.0,6211.0,15232967.0,4053946.0,505055.0,2785.0,15232967.0,45.0,33540.0,13.0,15.0,7.0,12792327332,1.0,12.46,0.12,12.58,5.83,2.87,6.23,5.85,0.38,8.82
2452323,35987,444589,51724108.0,385969.0,5783.0,33636444.0,24487299.0,883894.0,3718.0,26072789.0,15.0,26333.0,1.0,5.0,59.0,10625849472,25.0,2376.00,118.80,2494.80,61.75,1919.00,1924.56,27.08,424.36,2099.55
2452323,32513,444589,27724881.0,1513580.0,1926.0,38858625.0,84913206.0,1598469.0,1409.0,21597949.0,27.0,33364.0,2.0,22.0,52.0,12794754014,38.0,2698.00,242.82,2940.82,85.97,1985.12,161.88,1242.69,1293.43,2313.91
2452323,41709,444589,45838009.0,452343.0,3124.0,37005905.0,88698598.0,1728935.0,7084.0,32324433.0,37.0,25862.0,20.0,9.0,28.0,11098095959,26.0,691.34,27.65,718.99,19.59,345.54,172.83,331.84,186.67,392.78
2452323,22769,444589,39957441.0,305203.0,5765.0,27589080.0,60475529.0,1070573.0,5660.0,21345100.0,51.0,25472.0,14.0,14.0,41.0,10599296260,12.0,1445.76,115.66,1561.42,84.39,89.40,506.01,451.08,488.67,289.45
2452323,41709,444589,45838009.0,452343.0,3124.0,37005905.0,88698598.0,1728935.0,7084.0,32324433.0,37.0,25862.0,20.0,9.0,28.0,11093550505,26.0,691.34,27.65,718.99,19.59,345.54,172.83,331.84,186.67,392.78
2452323,43878,444589,9667769.0,1667104.0,2439.0,19934221.0,53359635.0,667808.0,3140.0,39606025.0,60.0,33616.0,14.0,6.0,63.0,12748040042,1.0,143.71,8.62,152.33,41.73,21.63,70.41,10.99,62.31,71.98
2452323,61163,444589,77479127.0,1178754.0,781.0,13911608.0,28075382.0,353396.0,5225.0,19039101.0,11.0,25578.0,15.0,4.0,65.0,12207696365,12.0,1746.48,69.85,1816.33,64.02,603.72,733.52,638.16,374.80,737.59
2452323,29705,444589,30813071.0,333967.0,110.0,7245006.0,15948642.0,307412.0,1037.0,48761862.0,47.0,25510.0,4.0,16.0,31.0,11482185387,70.0,5998.30,179.94,6178.24,76.39,370.30,2819.20,1525.96,1653.14,626.63
2452323,71540,444589,53794660.0,1352734.0,1208.0,38894129.0,28469652.0,1531081.0,5798.0,25484162.0,45.0,25384.0,20.0,7.0,19.0,10417786243,59.0,5630.96,450.47,6081.43,31.07,838.39,4448.45,23.65,1158.86,1319.93
2452323,61725,444589,32676040.0,1491999.0,5911.0,25527823.0,69965822.0,431814.0,534.0,1658054.0,53.0,25513.0,20.0,30.0,10.0,10552682579,4.0,337.64,16.88,354.52,1.53,63.96,16.88,141.13,179.63,82.37
2452323,34730,444589,67616024.0,78910.0,196.0,30124329.0,71823230.0,102389.0,2614.0,45141239.0,25.0,27524.0,14.0,19.0,64.0,10486164056,3.0,384.00,23.04,407.04,39.81,164.58,322.56,46.08,15.36,227.43
2452323,43878,444589,9667769.0,1667104.0,2439.0,19934221.0,53359635.0,667808.0,3140.0,39606025.0,60.0,33616.0,14.0,6.0,63.0,12752585496,1.0,143.71,8.62,152.33,41.73,21.63,70.41,10.99,62.31,71.98
2452323,61163,444589,77479127.0,1178754.0,781.0,13911608.0,28075382.0,353396.0,5225.0,19039101.0,11.0,25578.0,15.0,4.0,65.0,12221332727,12.0,1746.48,69.85,1816.33,64.02,603.72,733.52,638.16,374.80,737.59
2452323,47403,444589,37587740.0,425502.0,2464.0,40779873.0,8846433.0,554237.0,2673.0,7750662.0,60.0,33698.0,3.0,19.0,48.0,12816235258,16.0,1242.08,0.00,1242.08,17.42,2003.36,968.82,207.67,65.59,2020.78
2452323,72380,444589,63015298.0,492503.0,4908.0,28331360.0,84850325.0,304671.0,5133.0,48043195.0,17.0,25607.0,1.0,13.0,30.0,12018115670,8.0,122.16,7.32,129.48,93.43,285.20,34.20,67.72,20.24,385.95
2452323,38510,444589,10469062.0,182340.0,1665.0,34538943.0,40345400.0,86922.0,5687.0,48866852.0,33.0,29057.0,14.0,9.0,46.0,11128392137,30.0,3019.50,90.58,3110.08,78.45,439.20,2506.18,318.25,195.07,608.23
2452323,41709,444589,45838009.0,452343.0,3124.0,37005905.0,88698598.0,1728935.0,7084.0,32324433.0,37.0,25862.0,20.0,9.0,28.0,11089005051,26.0,691.34,27.65,718.99,19.59,345.54,172.83,331.84,186.67,392.78
2452323,36525,444589,74450031.0,1562468.0,152.0,2382989.0,45278414.0,164034.0,3235.0,42793636.0,9.0,26002.0,12.0,26.0,47.0,10626733149,9.0,818.73,65.49,884.22,81.94,70.38,712.29,55.34,51.10,217.81
2452323,72380,444589,63015298.0,492503.0,4908.0,28331360.0,84850325.0,304671.0,5133.0,48043195.0,17.0,25607.0,1.0,13.0,30.0,12022661124,8.0,122.16,7.32,129.48,93.43,285.20,34.20,67.72,20.24,385.95
2452323,54969,444589,56921425.0,1306466.0,1907.0,29048195.0,80281106.0,932936.0,5599.0,12126615.0,59.0,26733.0,3.0,29.0,70.0,12350400882,53.0,424.00,4.24,428.24,94.90,125.08,364.64,54.61,4.75,224.22
2452323,77943,444589,52537790.0,399735.0,880.0,20906472.0,39099415.0,1625682.0,5552.0,32210669.0,47.0,25590.0,13.0,23.0,60.0,10377988925,13.0,16.64,0.49,17.13,75.84,11.18,4.82,0.70,11.12,87.51
2452323,55688,444589,99481159.0,1169298.0,1084.0,4564870.0,29384026.0,1058323.0,3450.0,10042977.0,19.0,26571.0,18.0,5.0,12.0,11511742842,2.0,90.14,6.30,96.44,8.06,74.36,86.53,1.98,1.63,88.72
2452323,36834,444589,,409899.0,,,15167080.0,650113.0,,42788031.0,,,,,70.0,10764206265,,2374.11,,,,,1329.50,302.93,741.68,561.18
2452323,38510,444589,10469062.0,182340.0,1665.0,34538943.0,40345400.0,86922.0,5687.0,48866852.0,33.0,29057.0,14.0,9.0,46.0,11132937591,30.0,3019.50,90.58,3110.08,78.45,439.20,2506.18,318.25,195.07,608.23
2452323,68637,444589,55934249.0,76096.0,5143.0,2713390.0,97915970.0,810705.0,2045.0,45560585.0,49.0,25280.0,5.0,25.0,35.0,10392444570,65.0,1586.00,63.44,1649.44,46.98,2379.00,697.84,506.25,381.91,2489.42
2452323,38510,444589,10469062.0,182340.0,1665.0,34538943.0,40345400.0,86922.0,5687.0,48866852.0,33.0,29057.0,14.0,9.0,46.0,11123846683,30.0,3019.50,90.58,3110.08,78.45,439.20,2506.18,318.25,195.07,608.23
2452323,61163,444589,77479127.0,1178754.0,781.0,13911608.0,28075382.0,353396.0,5225.0,19039101.0,11.0,25578.0,15.0,4.0,65.0,12212241819,12.0,1746.48,69.85,1816.33,64.02,603.72,733.52,638.16,374.80,737.59
2452323,43657,444589,19229018.0,1521290.0,7162.0,22131434.0,88107025.0,1151208.0,152.0,32203049.0,7.0,27786.0,7.0,4.0,28.0,10540603812,6.0,853.68,42.68,896.36,75.78,56.16,452.45,160.49,240.74,174.62
2452323,36834,444589,,409899.0,,,15167080.0,650113.0,,42788031.0,,,,,70.0,10759660811,,2374.11,,,,,1329.50,302.93,741.68,561.18
2452323,31756,444589,43363340.0,771803.0,3466.0,47640376.0,27372140.0,1070979.0,5572.0,35121765.0,49.0,25427.0,4.0,17.0,55.0,11149596613,15.0,357.75,10.73,368.48,84.91,458.40,64.39,184.81,108.55,554.04
2452323,72380,444589,63015298.0,492503.0,4908.0,28331360.0,84850325.0,304671.0,5133.0,48043195.0,17.0,25607.0,1.0,13.0,30.0,12027206578,8.0,122.16,7.32,129.48,93.43,285.20,34.20,67.72,20.24,385.95
2452323,29705,444589,30813071.0,333967.0,110.0,7245006.0,15948642.0,307412.0,1037.0,48761862.0,47.0,25510.0,4.0,16.0,31.0,11491276295,70.0,5998.30,179.94,6178.24,76.39,370.30,2819.20,1525.96,1653.14,626.63
2452323,29705,444589,30813071.0,333967.0,110.0,7245006.0,15948642.0,307412.0,1037.0,48761862.0,47.0,25510.0,4.0,16.0,31.0,11486730841,70.0,5998.30,179.94,6178.24,76.39,370.30,2819.20,1525.96,1653.14,626.63
2452323,31756,444589,43363340.0,771803.0,3466.0,47640376.0,27372140.0,1070979.0,5572.0,35121765.0,49.0,25427.0,4.0,17.0,55.0,11154142067,15.0,357.75,10.73,368.48,84.91,458.40,64.39,184.81,108.55,554.04
2452323,36834,444589,,409899.0,,,15167080.0,650113.0,,42788031.0,,,,,70.0,10755115357,,2374.11,,,,,1329.50,302.93,741.68,561.18
2452323,55688,444589,99481159.0,1169298.0,1084.0,4564870.0,29384026.0,1058323.0,3450.0,10042977.0,19.0,26571.0,18.0,5.0,12.0,11507197388,2.0,90.14,6.30,96.44,8.06,74.36,86.53,1.98,1.63,88.72
2452323,54969,444589,56921425.0,1306466.0,1907.0,29048195.0,80281106.0,932936.0,5599.0,12126615.0,59.0,26733.0,3.0,29.0,70.0,12345855428,53.0,424.00,4.24,428.24,94.90,125.08,364.64,54.61,4.75,224.22
2452323,54969,444589,56921425.0,1306466.0,1907.0,29048195.0,80281106.0,932936.0,5599.0,12126615.0,59.0,26733.0,3.0,29.0,70.0,12354946336,53.0,424.00,4.24,428.24,94.90,125.08,364.64,54.61,4.75,224.22
2452323,5370,444591,24509881.0,971847.0,213.0,26106626.0,24509881.0,971847.0,2326.0,26106626.0,59.0,25587.0,1.0,28.0,5.0,11389981547,63.0,320.04,19.20,339.24,25.33,52.92,105.61,173.68,40.75,97.45
2452323,61399,444591,52403734.0,38440.0,4793.0,13765546.0,94862176.0,1865725.0,5980.0,16924188.0,53.0,25825.0,6.0,14.0,19.0,12137337699,29.0,0.00,0.00,0.00,1.56,20.30,0.00,0.00,0.00,21.86
2452323,77477,444591,78437391.0,281227.0,5510.0,4128546.0,80405446.0,208236.0,1269.0,17305502.0,33.0,28863.0,14.0,30.0,73.0,11054053358,6.0,0.00,0.00,0.00,75.29,250.50,0.00,0.00,0.00,325.79
2452323,14166,444591,,,,,42598897.0,,6478.0,,,28504.0,4.0,,22.0,10713106508,40.0,,,,,171.60,144.60,131.58,,208.57
2452323,61399,444591,52403734.0,38440.0,4793.0,13765546.0,94862176.0,1865725.0,5980.0,16924188.0,53.0,25825.0,6.0,14.0,19.0,12150974061,29.0,0.00,0.00,0.00,1.56,20.30,0.00,0.00,0.00,21.86
2452323,60921,444591,93721264.0,1688916.0,2968.0,42621020.0,18077766.0,704995.0,6476.0,145910.0,19.0,28993.0,13.0,4.0,40.0,11203744003,64.0,1338.88,93.72,1432.60,44.62,496.64,870.27,206.18,262.43,634.98
2452323,35342,444591,80267263.0,1102015.0,414.0,19152766.0,84627241.0,1466869.0,3735.0,523001.0,39.0,33695.0,6.0,12.0,50.0,12821096609,24.0,888.48,79.96,968.44,58.36,364.08,195.46,55.44,637.58,502.40
2452323,75141,444591,29501048.0,10645.0,6642.0,17674286.0,84242275.0,487034.0,5176.0,39008118.0,29.0,25870.0,4.0,16.0,28.0,10689444047,44.0,936.32,46.81,983.13,68.95,2247.08,833.32,23.69,79.31,2362.84
2452323,45255,444591,,1113265.0,4698.0,31790884.0,,,,,43.0,26560.0,16.0,23.0,,11872018684,,,121.28,3153.37,,765.90,,,2.43,
2452323,36197,444591,97764470.0,216644.0,2865.0,44888639.0,13589011.0,777431.0,4442.0,32517053.0,59.0,25479.0,6.0,7.0,8.0,10557984024,10.0,129.20,0.00,129.20,84.32,344.50,21.96,96.51,10.73,428.82
2452323,37744,444591,16903525.0,1872481.0,3837.0,9605146.0,78600817.0,1430342.0,207.0,45786425.0,37.0,26031.0,6.0,1.0,59.0,10568607893,9.0,34.20,3.07,37.27,49.98,102.69,20.17,13.18,0.85,155.74
2452323,32116,444591,15037287.0,1188204.0,3121.0,526038.0,83038779.0,13002.0,2411.0,38522573.0,39.0,33618.0,6.0,18.0,52.0,12812668126,1.0,11.98,0.59,12.57,11.95,9.98,3.23,2.45,6.30,22.52
2452323,41487,444591,53362087.0,1165083.0,6479.0,6875075.0,682677.0,51568.0,6321.0,15362227.0,55.0,26299.0,5.0,1.0,57.0,10736990489,6.0,37.62,0.00,37.62,90.70,0.48,0.75,35.02,1.85,91.18
2452323,5370,444591,24509881.0,971847.0,213.0,26106626.0,24509881.0,971847.0,2326.0,26106626.0,59.0,25587.0,1.0,28.0,5.0,11399072455,63.0,320.04,19.20,339.24,25.33,52.92,105.61,173.68,40.75,97.45
2452323,45523,444591,3123952.0,1061651.0,5750.0,17267002.0,40441311.0,31633.0,3790.0,9196300.0,45.0,33506.0,10.0,7.0,47.0,12770084693,44.0,5509.68,110.19,5619.87,89.50,908.60,5234.19,184.57,90.92,1108.29
2452323,60921,444591,93721264.0,1688916.0,2968.0,42621020.0,18077766.0,704995.0,6476.0,145910.0,19.0,28993.0,13.0,4.0,40.0,11199198549,64.0,1338.88,93.72,1432.60,44.62,496.64,870.27,206.18,262.43,634.98
2452323,45255,444591,,1113265.0,4698.0,31790884.0,,,,,43.0,26560.0,16.0,23.0,,11862927776,,,121.28,3153.37,,765.90,,,2.43,
2452323,61399,444591,52403734.0,38440.0,4793.0,13765546.0,94862176.0,1865725.0,5980.0,16924188.0,53.0,25825.0,6.0,14.0,19.0,12141883153,29.0,0.00,0.00,0.00,1.56,20.30,0.00,0.00,0.00,21.86
2452323,36024,444591,87153118.0,1258172.0,3673.0,32977527.0,92097429.0,978208.0,5465.0,28963569.0,41.0,25735.0,20.0,4.0,1.0,11138742629,48.0,1188.48,71.30,1259.78,48.28,179.52,1176.59,10.81,1.08,299.10
2452323,2014,444591,42594559.0,1398328.0,5297.0,13592266.0,87923985.0,393539.0,6534.0,39017929.0,35.0,26057.0,1.0,6.0,23.0,11327801936,40.0,3083.60,154.18,3237.78,58.77,474.40,61.67,2598.85,423.08,687.35
2452323,36024,444591,87153118.0,1258172.0,3673.0,32977527.0,92097429.0,978208.0,5465.0,28963569.0,41.0,25735.0,20.0,4.0,1.0,11143288083,48.0,1188.48,71.30,1259.78,48.28,179.52,1176.59,10.81,1.08,299.10
