carat,cut,color,clarity,depth,table,price,x,y,z
2.0,Premium,I,VS1,60.8,59.0,18795,8.13,8.02,4.91
2.01,Premium,G,SI2,61.2,57.2,18705,8.08,8.14,4.97
2.12,Premium,H,SI2,62.3,58.0,12693,8.25,8.16,5.12
2.52,Premium,F,SI2,60.6,60.0,18179,8.78,8.7,5.3
2.29,Premium,I,SI1,61.8,59.0,18797,8.52,8.45,5.24
2.11,Premium,J,SI2,61.0,58.0,12554,8.29,8.2,5.03
1.97,Premium,H,VS2,62.9,59.0,17535,8.01,7.9,5.0
2.01,Premium,J,SI1,60.5,59.0,12690,8.12,8.01,4.88
2.29,Premium,H,VS2,61.6,60.0,17539,8.45,8.43,5.2
2.01,Premium,H,SI1,61.7,60.0,18188,8.06,7.96,4.94
2.11,Premium,H,SI2,60.9,59.0,12633,8.3,8.25,5.04
3.51,Premium,J,VS2,62.5,59.0,18701,9.66,9.63,6.03
2.18,Premium,F,SI1,61.2,60.0,18717,8.38,8.3,5.1
2.01,Premium,I,VS2,59.5,60.0,13003,8.26,8.21,4.9
2.23,Premium,J,SI1,62.1,59.0,13069,8.29,8.33,5.16
2.55,Premium,I,VS1,61.8,62.0,18766,8.7,8.65,5.36
2.3,Premium,I,VS2,61.8,60.0,18239,8.47,8.39,5.21
1.54,Premium,G,SI1,61.0,59.0,12592,7.43,7.38,4.52
2.36,Premium,H,SI2,59.4,58.0,18745,8.69,8.75,5.18
2.02,Premium,E,SI2,61.0,59.0,18117,8.18,8.12,4.97
2.01,Premium,H,SI1,59.6,59.0,17458,8.27,8.19,4.9
2.01,Premium,G,SI1,60.3,59.0,18741,8.23,8.15,4.94
3.24,Premium,H,I1,62.1,58.0,12300,9.44,9.4,5.85
2.06,Premium,H,SI2,62.6,58.0,12677,8.06,8.03,5.04
1.52,Premium,E,SI1,62.5,59.0,12305,7.26,7.33,4.56
1.54,Premium,H,IF,62.5,58.0,12308,7.38,7.33,4.6
2.44,Premium,I,SI2,61.4,56.0,13027,8.74,8.7,5.35
2.12,Premium,G,SI2,62.6,59.0,18164,8.18,8.12,5.1
2.11,Premium,J,VS2,59.9,60.0,13046,8.36,8.41,5.02
1.58,Premium,G,VS1,62.1,59.0,12645,7.46,7.43,4.62
2.01,Premium,H,SI1,60.0,60.0,12271,8.16,8.13,4.89
2.04,Premium,H,SI1,63.0,58.0,18115,8.1,8.03,5.08
2.31,Premium,H,SI2,62.1,58.0,12269,8.55,8.47,5.29
3.01,Premium,I,SI2,60.2,59.0,18242,9.36,9.31,5.62
2.18,Premium,H,SI2,59.1,60.0,17473,8.49,8.45,5.01
1.53,Premium,G,VS2,61.8,59.0,12602,7.31,7.45,4.56
2.0,Premium,I,VS1,61.1,58.0,17436,8.11,8.08,4.95
1.74,Premium,I,VS1,62.5,57.0,13037,7.71,7.67,4.81
2.02,Premium,H,VS2,60.8,62.0,18207,8.17,8.12,4.95
2.31,Premium,J,VS1,62.3,61.0,17451,8.55,8.43,5.29
2.51,Premium,J,SI1,59.6,60.0,17452,8.84,8.79,5.25
2.08,Premium,H,SI2,62.8,60.0,12655,8.12,8.03,5.07
2.02,Premium,H,VS2,62.7,53.0,18207,8.02,7.95,0.0
2.04,Premium,F,SI2,60.2,58.0,18231,8.24,8.17,4.94
1.52,Premium,G,VS1,61.4,58.0,13034,7.38,7.35,4.52
2.12,Premium,E,SI2,58.3,59.0,18120,8.48,8.41,4.92
1.51,Premium,E,SI1,58.6,62.0,12655,7.58,7.53,4.43
1.71,Premium,H,VS2,58.8,60.0,12607,7.85,7.8,4.6
2.03,Premium,H,VS2,62.6,59.0,18139,8.1,8.06,5.06
1.64,Premium,F,SI1,62.8,59.0,12670,7.53,7.51,4.72
1.41,Premium,E,VS1,58.8,59.0,12671,7.3,7.26,4.28
2.03,Premium,H,VS2,62.1,56.0,18139,8.2,8.12,5.07
2.01,Premium,I,VS1,62.9,59.0,18206,8.03,7.94,5.02
2.23,Premium,I,VS2,61.2,58.0,18149,8.43,8.36,5.14
1.73,Premium,I,VS1,62.2,59.0,12674,7.65,7.62,4.75
2.19,Premium,E,SI2,62.4,61.0,18232,8.31,8.23,5.16
1.71,Premium,F,VS2,62.3,59.0,18791,7.57,7.53,4.7
2.01,Premium,I,SI1,60.2,59.0,17474,8.18,8.12,4.91
2.03,Premium,G,VS2,60.9,59.0,18166,8.17,8.14,4.97
1.72,Premium,G,VVS2,61.8,60.0,18730,7.65,7.68,4.74
1.68,Premium,F,SI1,60.7,62.0,12681,7.72,7.66,4.67
1.5,Premium,G,VS2,62.5,59.0,12308,7.32,7.28,4.56
2.2,Premium,J,SI2,60.9,60.0,13065,8.42,8.34,5.1
2.0,Premium,J,SI1,62.2,59.0,12308,7.97,7.92,4.94
2.02,Premium,I,VS2,59.2,58.0,13068,8.29,8.25,4.89
2.2,Premium,G,SI1,60.5,55.0,18193,8.49,8.42,5.11
1.5,Premium,G,VS2,61.2,61.0,12308,7.34,7.29,4.48
1.31,Premium,D,VVS1,62.8,55.0,17496,7.01,6.95,4.38
2.02,Premium,F,SI2,61.3,59.0,18274,8.15,8.11,4.98
1.5,Premium,G,VS2,62.9,54.0,12308,7.31,7.26,4.58
2.01,Premium,I,SI1,61.0,60.0,12617,8.16,8.11,4.96
1.7,Premium,G,VVS2,59.8,59.0,18718,7.7,7.75,4.62
1.51,Premium,F,IF,60.5,61.0,18102,7.5,7.4,4.45
2.14,Premium,G,SI2,60.4,59.0,17513,8.32,8.38,5.04
1.51,Premium,G,VS2,62.0,57.0,12571,7.38,7.33,4.56
1.51,Premium,D,VS1,62.9,54.0,17515,7.29,7.22,4.56
1.72,Premium,H,SI1,61.4,59.0,12998,7.71,7.64,4.71
2.04,Premium,H,VS1,60.7,61.0,18104,8.18,8.1,4.94
2.04,Premium,H,SI1,62.5,61.0,18115,8.08,8.04,5.04
1.94,Premium,F,SI1,62.6,58.0,18735,7.91,7.87,4.94
2.51,Premium,I,SI2,62.3,57.0,18255,8.76,8.69,5.44
1.7,Premium,F,VS2,62.8,58.0,18251,7.61,7.54,4.76
1.58,Premium,G,VS2,62.6,59.0,13014,7.44,7.47,4.67
2.02,Premium,H,SI2,61.7,61.0,12680,8.14,8.08,5.01
1.5,Premium,E,VS2,59.4,62.0,12587,7.48,7.4,4.42
2.03,Premium,J,SI2,62.7,59.0,12268,8.02,8.08,5.05
2.02,Premium,H,SI1,61.1,60.0,17489,8.19,8.11,4.98
2.01,Premium,I,SI2,58.2,61.0,13052,8.24,8.2,4.78
2.03,Premium,J,SI2,61.6,58.0,12268,8.12,8.15,5.01
2.0,Premium,D,SI2,59.3,62.0,12576,8.12,8.06,4.8
1.5,Premium,G,VS1,62.4,60.0,13009,7.29,7.22,4.53
2.01,Premium,I,VS2,61.1,60.0,17433,8.06,8.12,4.94
2.14,Premium,I,VS2,62.3,58.0,17416,8.22,8.16,5.1
2.0,Premium,G,SI2,60.8,55.0,13007,8.09,7.95,4.88
1.51,Premium,E,SI1,61.5,58.0,12644,7.38,7.33,4.52
2.05,Premium,F,SI2,60.2,59.0,18784,8.28,8.33,5.0
2.52,Premium,I,SI1,58.5,59.0,18252,8.9,8.87,5.2
1.7,Premium,G,VS2,61.4,58.0,12681,7.67,7.63,4.7
2.53,Premium,H,SI1,62.1,59.0,18254,8.83,8.73,5.45
1.7,Premium,G,VS1,61.2,57.0,17492,7.73,7.64,4.7
1.2,Premium,E,VVS2,62.3,59.0,12787,6.83,6.79,4.24
2.03,Premium,J,SI2,62.7,59.0,12531,8.08,8.02,5.05
1.72,Premium,H,SI1,62.4,62.0,12696,7.63,7.52,4.73
2.57,Premium,J,SI1,63.0,58.0,18485,8.77,8.65,5.49
2.16,Premium,I,VS2,58.7,60.0,18481,8.54,8.5,5.0
2.06,Premium,I,SI2,61.1,57.0,12842,8.3,8.24,5.05
2.2,Premium,H,SI2,61.5,58.0,12747,8.44,8.38,5.18
2.0,Premium,E,SI2,62.2,56.0,17760,8.14,8.06,5.04
2.0,Premium,H,SI1,62.6,56.0,17760,8.01,7.96,5.0
2.03,Premium,H,VS2,62.6,59.0,17975,8.06,8.1,5.06
2.02,Premium,J,VS2,61.1,58.0,12832,8.04,8.1,4.93
2.03,Premium,E,SI2,61.5,59.0,18477,8.24,8.16,5.04
2.01,Premium,J,SI2,62.8,58.0,12407,8.09,8.0,5.05
1.72,Premium,G,VS1,59.4,60.0,17765,7.86,7.82,4.66
2.01,Premium,J,SI2,62.0,59.0,12403,8.04,8.1,5.0
2.01,Premium,J,SI2,61.4,60.0,12407,8.14,8.07,4.98
2.13,Premium,H,SI2,62.4,56.0,12753,8.26,8.19,5.13
1.71,Premium,F,VS2,61.4,60.0,17766,7.72,7.62,4.71
1.7,Premium,F,VS1,58.5,60.0,18398,7.83,7.76,4.56
1.51,Premium,G,VS1,62.4,60.0,12831,7.3,7.34,4.57
1.55,Premium,D,VS1,59.7,60.0,17773,7.62,7.56,4.53
2.01,Premium,H,SI1,61.2,62.0,12829,8.18,8.12,4.99
1.75,Premium,I,VS1,60.6,60.0,12416,7.8,7.84,4.74
1.57,Premium,D,SI1,62.3,59.0,12417,7.44,7.39,4.62
1.52,Premium,E,SI1,62.5,59.0,12418,7.33,7.26,4.56
2.02,Premium,E,SI2,58.2,60.0,17938,8.32,8.25,4.82
2.01,Premium,I,SI1,60.5,58.0,12829,8.2,8.06,4.92
1.59,Premium,H,VVS2,63.0,58.0,12409,7.48,7.43,4.7
2.05,Premium,D,SI1,60.4,58.0,17776,8.26,8.16,4.96
1.4,Premium,F,VS1,58.8,61.0,12401,7.35,7.32,4.31
1.73,Premium,G,VVS2,62.6,55.0,18377,7.76,7.66,4.83
2.02,Premium,G,SI1,62.8,60.0,17692,8.02,7.96,5.02
2.03,Premium,J,SI2,61.6,58.0,12380,8.15,8.12,5.01
2.0,Premium,G,SI2,60.3,57.0,12388,8.25,8.06,4.92
1.83,Premium,E,SI2,62.0,57.0,12492,7.89,7.81,4.87
2.01,Premium,G,VS2,61.4,58.0,17987,8.11,7.99,4.94
1.7,Premium,I,VS1,59.8,59.0,12737,7.79,7.7,4.63
2.21,Premium,I,SI1,61.1,59.0,17714,8.42,8.37,5.13
1.83,Premium,G,VS2,60.5,59.0,18525,7.99,7.89,4.8
2.38,Premium,H,VS1,60.9,59.0,18522,8.62,8.59,5.24
1.51,Premium,E,SI1,60.6,59.0,12738,7.45,7.41,4.5
1.51,Premium,D,SI1,59.6,58.0,12738,7.51,7.48,4.47
2.01,Premium,F,SI2,61.3,61.0,17746,8.02,7.96,4.9
2.03,Premium,J,SI1,62.1,59.0,12862,8.06,8.12,5.02
1.51,Premium,D,SI1,61.6,57.0,12738,7.41,7.32,4.54
2.0,Premium,F,SI1,62.6,59.0,18493,8.1,8.04,5.05
2.0,Premium,I,VS2,61.8,56.0,17716,8.11,8.04,4.99
1.52,Premium,D,VS1,61.0,59.0,17723,7.48,7.53,4.5
2.02,Premium,F,SI2,61.7,58.0,18487,8.15,8.11,5.02
2.05,Premium,G,SI2,62.1,56.0,12857,8.18,8.1,5.04
1.63,Premium,F,SI1,59.7,62.0,12394,7.73,7.65,4.59
1.53,Premium,E,SI1,61.3,59.0,12851,7.35,7.4,4.52
2.1,Premium,J,VS2,58.3,54.0,12401,8.49,8.45,4.94
2.14,Premium,F,SI2,58.2,61.0,17742,8.5,8.45,4.93
2.03,Premium,I,SI1,59.8,59.0,12844,8.29,8.24,4.94
1.52,Premium,G,VS2,60.9,61.0,12738,7.41,7.38,4.5
2.08,Premium,H,SI1,62.6,59.0,17778,8.13,8.1,5.08
1.51,Premium,D,VS1,63.0,52.0,17936,7.37,7.3,4.62
2.16,Premium,I,SI1,58.5,60.0,17934,8.54,8.49,4.98
2.04,Premium,H,SI1,60.6,61.0,12454,8.15,8.09,4.92
2.18,Premium,G,SI2,61.9,60.0,17841,8.24,8.29,5.12
2.01,Premium,H,SI1,62.7,59.0,17849,8.08,8.03,5.05
2.05,Premium,I,VS1,60.3,59.0,12766,8.25,8.21,4.96
1.74,Premium,G,VS1,62.4,58.0,17904,7.71,7.61,4.78
2.04,Premium,G,SI2,61.3,60.0,12794,8.18,8.13,5.0
1.74,Premium,G,VS1,61.7,58.0,17904,7.78,7.69,4.77
2.01,Premium,H,SI1,61.1,60.0,17849,8.15,8.11,4.97
2.01,Premium,H,SI1,61.3,59.0,17849,8.16,8.08,4.98
1.51,Premium,G,VS2,60.7,60.0,12437,7.36,7.4,4.48
2.14,Premium,G,SI2,60.1,58.0,12792,8.4,8.35,5.03
1.54,Premium,G,VS2,60.9,59.0,12800,7.49,7.45,4.55
2.11,Premium,J,SI2,61.0,58.0,12440,8.2,8.29,5.03
2.11,Premium,J,SI2,60.7,60.0,12440,8.2,8.27,5.0
2.09,Premium,H,VS2,62.2,58.0,18443,8.17,8.12,5.06
2.23,Premium,J,SI2,60.5,61.0,12770,8.47,8.4,5.1
1.73,Premium,D,SI1,60.6,59.0,12770,7.76,7.68,4.68
2.02,Premium,I,VS2,59.0,59.0,17893,8.34,8.27,4.9
1.5,Premium,G,VS2,60.3,60.0,12787,7.34,7.26,4.4
2.28,Premium,H,SI2,62.1,59.0,17892,8.4,8.44,5.23
1.5,Premium,G,VS2,62.5,59.0,12787,7.27,7.23,4.53
2.06,Premium,G,SI1,61.5,58.0,18439,8.2,8.15,5.03
2.16,Premium,J,VVS1,61.5,58.0,17891,8.36,8.26,5.11
2.08,Premium,H,SI2,59.7,59.0,12454,8.38,8.29,4.98
2.22,Premium,I,SI1,59.9,59.0,18432,8.46,8.41,5.05
1.7,Premium,F,VS1,60.6,58.0,18430,7.68,7.71,4.66
2.09,Premium,F,SI2,61.7,59.0,17840,8.21,8.23,5.07
2.2,Premium,I,VS2,58.9,60.0,17905,8.63,8.52,5.05
1.79,Premium,G,VS1,61.7,59.0,18419,7.85,7.74,4.81
1.51,Premium,G,VS2,62.7,58.0,12756,7.2,7.31,4.55
2.03,Premium,F,SI1,61.3,59.0,17803,8.15,8.22,5.02
2.57,Premium,D,SI2,58.9,58.0,17924,8.99,8.94,5.28
2.09,Premium,H,SI2,60.6,59.0,17805,8.27,8.22,5.0
1.52,Premium,D,SI1,59.2,61.0,12823,7.59,7.55,4.48
2.01,Premium,H,SI2,60.8,59.0,12423,8.08,8.0,4.89
2.08,Premium,I,VS2,58.9,61.0,18447,8.36,8.35,4.92
2.11,Premium,G,SI1,61.6,59.0,17816,8.24,8.19,5.06
1.52,Premium,D,SI1,59.5,61.0,12823,7.5,7.43,4.44
1.52,Premium,D,SI1,59.8,58.0,12823,7.55,7.51,4.5
1.5,Premium,G,VVS2,61.2,59.0,12821,7.4,7.31,4.5
1.51,Premium,G,VS2,62.5,59.0,12756,7.28,7.34,4.57
2.02,Premium,J,SI1,61.6,58.0,12431,8.14,8.1,5.0
2.03,Premium,G,SI1,61.3,59.0,18423,8.11,8.08,4.96
1.64,Premium,F,SI1,61.3,58.0,12821,7.65,7.59,4.67
2.26,Premium,H,SI1,60.3,58.0,18426,8.56,8.51,5.15
2.02,Premium,E,SI2,59.8,58.0,17825,8.2,8.16,4.89
2.29,Premium,J,IF,61.4,60.0,18426,8.45,8.49,5.2
2.5,Premium,I,SI2,59.0,60.0,18447,8.76,8.89,5.21
2.01,Premium,I,VS2,60.3,58.0,17826,8.22,8.16,4.94
1.9,Premium,F,SI2,62.9,61.0,12812,7.78,7.73,4.88
2.15,Premium,H,SI2,62.2,56.0,12458,8.29,8.2,5.13
2.0,Premium,D,SI2,61.6,59.0,17835,8.2,8.09,5.02
2.0,Premium,E,SI2,61.8,56.0,18426,8.12,8.05,5.0
2.03,Premium,J,SI2,62.7,59.0,12380,8.08,8.02,5.05
2.01,Premium,H,SI1,61.4,56.0,18295,8.19,8.13,5.01
2.05,Premium,G,SI2,58.7,60.0,17988,8.4,8.32,4.91
1.51,Premium,G,VS2,62.7,58.0,12872,7.31,7.2,4.55
2.01,Premium,J,VS2,61.8,61.0,12541,8.06,7.97,4.95
2.28,Premium,H,SI2,62.1,59.0,18055,8.44,8.4,5.23
2.02,Premium,F,SI2,61.7,58.0,18320,8.11,8.15,5.02
2.48,Premium,I,SI2,63.0,62.0,17607,8.62,8.58,5.42
2.0,Premium,H,SI2,62.5,58.0,12940,8.14,8.03,5.05
2.01,Premium,I,SI2,62.0,56.0,12338,8.01,7.87,4.92
1.8,Premium,D,SI1,61.2,58.0,12338,7.88,7.7,4.79
1.81,Premium,I,VS2,62.7,58.0,12939,7.77,7.68,4.84
1.71,Premium,H,SI1,62.8,58.0,12338,7.62,7.53,4.76
2.04,Premium,H,SI1,62.2,60.0,12341,8.07,8.0,5.0
2.07,Premium,F,SI2,60.7,59.0,18611,8.21,8.16,4.97
2.1,Premium,J,VVS1,61.3,58.0,17606,8.29,8.24,5.07
2.49,Premium,I,SI2,61.2,56.0,18325,8.76,8.7,5.34
2.25,Premium,H,SI2,62.8,59.0,18034,0.0,0.0,0.0
2.25,Premium,I,SI1,60.1,60.0,18034,8.55,8.51,5.13
1.7,Premium,F,VS1,60.6,58.0,18598,7.71,7.68,4.66
2.29,Premium,J,IF,61.4,60.0,18594,8.49,8.45,5.2
1.52,Premium,D,SI1,58.4,60.0,12342,7.57,7.52,4.41
2.11,Premium,E,SI2,62.4,61.0,18034,8.19,8.1,5.08
1.74,Premium,G,VS2,61.0,58.0,17614,7.77,7.75,4.73
1.33,Premium,E,VS1,60.5,58.0,12342,7.15,7.1,4.31
1.73,Premium,H,SI1,61.8,57.0,12931,7.77,7.64,4.76
1.6,Premium,F,SI1,60.5,58.0,12343,7.62,7.53,4.58
2.06,Premium,H,SI2,62.6,58.0,12931,8.06,8.03,5.04
1.37,Premium,E,VS1,59.4,60.0,12713,7.27,7.2,4.3
2.32,Premium,I,SI1,61.2,58.0,18026,8.57,8.52,5.23
2.01,Premium,I,SI2,62.0,56.0,12338,8.01,7.87,4.92
2.29,Premium,I,VS2,60.8,60.0,18653,8.47,8.5,5.16
2.01,Premium,J,VS1,60.2,61.0,12963,8.23,8.16,4.93
1.51,Premium,E,SI1,62.4,59.0,12319,7.33,7.29,4.56
1.51,Premium,G,VS2,60.7,60.0,12551,7.4,7.36,4.48
2.0,Premium,I,VS2,62.5,57.0,17574,8.01,7.92,4.98
1.52,Premium,G,VS2,62.6,55.0,12958,7.39,7.28,4.59
2.02,Premium,G,SI1,61.8,58.0,17579,8.16,8.1,4.94
1.51,Premium,G,VS2,59.6,57.0,12696,7.52,7.49,4.47
2.53,Premium,H,SI2,59.6,59.0,17591,8.9,8.82,5.29
2.04,Premium,F,SI2,60.2,58.0,18066,8.17,8.24,4.94
2.03,Premium,G,VS2,59.6,60.0,18680,8.27,8.21,4.91
2.01,Premium,I,VS2,61.1,60.0,17592,8.12,8.06,4.94
2.42,Premium,J,VS2,61.3,59.0,18615,8.61,8.58,5.27
1.13,Premium,F,IF,59.8,60.0,12549,6.82,6.76,4.06
2.17,Premium,G,SI2,62.2,62.0,12321,8.32,8.24,5.15
2.21,Premium,J,SI2,60.6,62.0,12327,8.45,8.37,5.1
1.51,Premium,G,VS1,62.4,60.0,12948,7.34,7.3,4.57
2.03,Premium,E,SI2,61.5,59.0,18310,8.16,8.24,5.04
1.72,Premium,G,VS1,59.4,60.0,17605,7.82,7.86,4.66
1.52,Premium,D,SI1,59.8,58.0,12707,7.51,7.55,4.5
2.12,Premium,H,SI1,61.1,60.0,18656,8.18,8.26,5.02
1.51,Premium,H,VVS1,60.6,60.0,12336,7.42,7.4,4.49
1.51,Premium,E,SI1,60.3,58.0,12336,7.47,7.43,4.49
1.13,Premium,F,IF,60.0,58.0,12543,6.78,6.76,4.06
2.05,Premium,H,VS2,61.8,60.0,18318,8.19,8.14,5.05
2.02,Premium,F,SI2,62.1,56.0,18678,8.07,7.99,4.99
1.53,Premium,G,VS2,61.8,59.0,12717,7.45,7.31,4.56
1.51,Premium,E,SI1,61.5,58.0,12530,7.33,7.38,4.52
1.58,Premium,G,VS1,62.1,59.0,12530,7.43,7.46,4.62
2.18,Premium,G,SI2,61.9,60.0,18003,8.29,8.24,5.12
1.53,Premium,E,SI1,60.8,60.0,12499,7.51,7.43,4.54
2.01,Premium,E,SI1,60.4,61.0,12898,8.05,7.98,4.84
2.3,Premium,J,SI1,59.6,59.0,12499,8.61,8.56,5.12
1.53,Premium,E,SI1,62.6,57.0,12499,7.41,7.25,4.59
1.5,Premium,E,VVS2,58.7,61.0,17667,7.49,7.36,4.36
2.28,Premium,I,SI1,61.6,58.0,17673,8.43,8.46,5.2
2.09,Premium,F,SI2,61.7,59.0,18002,8.23,8.21,5.07
2.14,Premium,G,SI2,60.4,59.0,17673,8.38,8.32,5.04
2.09,Premium,F,SI2,61.3,59.0,12377,8.19,8.15,5.01
2.0,Premium,D,SI2,61.6,59.0,17674,8.09,8.2,5.02
2.29,Premium,H,SI2,62.5,58.0,17666,8.43,8.37,5.25
1.52,Premium,G,VVS1,62.7,59.0,12498,7.32,7.35,4.6
2.35,Premium,H,SI1,62.6,60.0,17999,8.42,8.38,5.26
1.64,Premium,E,SI1,61.8,59.0,12896,7.55,7.51,4.65
2.05,Premium,D,SI2,60.0,58.0,12891,8.31,8.23,4.96
2.09,Premium,F,SI2,61.2,57.0,12377,8.26,8.21,5.04
2.08,Premium,G,SI2,62.2,60.0,12883,8.16,8.09,5.06
1.77,Premium,I,VS2,62.3,58.0,12378,7.74,7.68,4.8
2.01,Premium,H,SI1,62.7,59.0,17688,8.03,8.08,5.05
2.1,Premium,J,SI2,59.1,58.0,12494,8.46,8.4,4.98
2.0,Premium,H,SI1,58.2,60.0,18371,8.34,8.26,4.83
2.03,Premium,J,SI1,60.1,58.0,12492,8.26,8.21,4.95
1.72,Premium,H,SI1,61.4,59.0,12880,7.64,7.71,4.71
2.0,Premium,H,SI1,63.0,56.0,18371,7.98,7.93,5.01
3.04,Premium,I,SI2,59.3,60.0,18559,9.51,9.46,5.62
1.51,Premium,F,VS2,61.8,56.0,12899,7.46,7.32,4.57
1.49,Premium,G,VS1,60.8,62.0,12900,7.41,7.36,4.49
1.75,Premium,I,VS1,60.6,60.0,12529,7.84,7.8,4.74
2.08,Premium,H,SI1,62.6,59.0,17617,8.1,8.13,5.08
1.7,Premium,E,VS2,58.6,62.0,18342,7.92,7.84,4.62
2.23,Premium,H,SI2,59.4,59.0,12921,8.6,8.54,5.09
2.2,Premium,H,SI2,62.7,58.0,17634,8.33,8.27,5.2
1.54,Premium,G,VS2,59.8,58.0,12522,7.45,7.49,4.47
2.0,Premium,G,SI2,59.1,59.0,12521,8.2,8.14,4.83
1.58,Premium,F,SI1,61.4,61.0,12512,7.48,7.45,4.58
2.11,Premium,D,SI2,60.9,60.0,18575,8.28,8.21,5.02
2.51,Premium,J,VS2,62.2,58.0,18020,8.73,8.67,5.41
2.05,Premium,I,VS1,60.6,60.0,17640,8.21,8.18,4.97
2.07,Premium,I,VS2,61.2,58.0,18359,8.2,8.18,5.01
2.39,Premium,I,VS1,61.2,60.0,17642,8.63,8.6,5.27
2.38,Premium,J,SI1,62.4,58.0,12364,8.54,8.46,5.31
1.13,Premium,F,IF,59.8,60.0,12722,6.82,6.76,4.06
2.06,Premium,G,SI2,62.7,58.0,17650,8.12,8.09,5.08
2.01,Premium,J,SI1,60.5,59.0,12369,8.12,8.01,4.88
2.09,Premium,H,SI1,61.1,56.0,18559,8.3,8.23,5.05
2.01,Premium,J,SI1,59.3,62.0,12369,8.2,8.15,4.85
1.72,Premium,I,VVS2,62.7,58.0,12509,7.6,7.54,4.75
2.2,Premium,I,VS2,62.0,57.0,18364,8.38,8.34,5.18
2.25,Premium,D,SI2,60.4,59.0,18007,8.54,8.48,5.13
1.52,Premium,D,SI1,60.2,58.0,12502,7.49,7.46,4.5
1.34,Premium,E,IF,61.8,58.0,17663,7.15,7.08,4.4
2.38,Premium,J,VS2,62.1,58.0,18559,8.54,8.49,5.29
1.51,Premium,G,VS2,62.5,59.0,12872,7.34,7.28,4.57
1.56,Premium,G,VS1,60.2,60.0,13079,7.47,7.52,4.51
2.11,Premium,D,SI2,58.7,60.0,15198,8.45,8.41,4.95
2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08
1.51,Premium,G,VS1,62.6,60.0,14375,7.19,7.28,4.53
1.7,Premium,G,VS2,59.0,58.0,15941,7.85,7.8,4.62
1.7,Premium,G,VS2,60.3,60.0,15941,7.72,7.64,4.63
2.01,Premium,I,VS2,60.3,62.0,15939,8.13,8.08,4.89
2.01,Premium,I,VS2,60.3,62.0,15939,8.13,8.08,4.89
1.5,Premium,E,VS2,62.1,60.0,14386,7.31,7.27,4.53
2.5,Premium,H,SI2,62.4,59.0,15934,8.61,8.54,5.35
1.5,Premium,E,VS2,60.7,60.0,14386,7.41,7.32,4.47
2.03,Premium,H,SI2,61.6,58.0,15930,8.09,8.17,5.01
1.5,Premium,E,VS2,59.5,58.0,14386,7.53,7.46,4.46
1.52,Premium,F,VS2,59.4,55.0,14388,7.52,7.46,4.45
2.4,Premium,J,SI1,59.7,58.0,15920,8.75,8.71,5.21
2.1,Premium,I,VS2,60.7,61.0,14394,8.28,8.27,5.02
2.01,Premium,H,SI2,63.0,59.0,15917,7.93,7.9,4.99
2.35,Premium,J,VS1,60.7,60.0,14399,8.64,8.6,5.23
2.0,Premium,D,SI2,61.0,58.0,14406,8.06,7.97,4.89
2.39,Premium,H,SI1,61.8,58.0,15917,8.57,8.52,5.28
2.01,Premium,H,SI2,62.3,58.0,15917,8.11,8.06,5.04
2.14,Premium,I,SI2,60.1,58.0,15915,8.41,8.37,5.04
2.14,Premium,I,SI1,61.3,61.0,15913,8.32,8.28,5.09
1.97,Premium,F,SI2,61.1,58.0,14410,8.05,8.11,4.94
1.51,Premium,G,VS1,60.1,58.0,14375,7.45,7.48,4.49
2.05,Premium,J,VS1,60.1,58.0,14411,8.19,8.25,4.94
1.72,Premium,G,VS2,61.1,58.0,15946,7.73,7.69,4.71
1.5,Premium,F,VS2,60.8,58.0,14372,7.44,7.29,4.48
2.0,Premium,H,SI1,60.1,61.0,15984,8.13,8.1,4.88
1.54,Premium,G,VVS2,62.2,59.0,15983,7.41,7.37,4.6
2.01,Premium,G,SI2,59.8,58.0,15977,8.21,8.15,4.89
2.0,Premium,H,SI1,63.0,54.0,14319,8.07,7.99,5.06
2.16,Premium,J,SI1,60.5,59.0,14328,8.41,8.35,5.07
2.21,Premium,G,SI2,60.7,62.0,15970,8.48,8.42,5.13
1.64,Premium,G,VS2,62.4,58.0,14330,7.52,7.49,4.68
2.02,Premium,J,VS2,62.1,59.0,14330,8.08,7.98,4.99
1.51,Premium,F,VS2,61.9,59.0,14334,7.31,7.39,4.55
2.02,Premium,I,SI2,59.4,59.0,14341,8.25,8.21,4.89
1.55,Premium,F,VS1,62.0,60.0,15966,7.4,7.31,4.56
1.53,Premium,G,VS1,61.0,60.0,14344,7.43,7.4,4.52
1.52,Premium,G,VVS1,60.4,59.0,15959,7.38,7.48,4.49
2.02,Premium,I,SI2,61.7,58.0,14350,8.07,8.0,4.96
2.55,Premium,I,SI2,62.9,58.0,14351,8.7,8.59,5.44
1.5,Premium,F,VS2,61.0,58.0,14352,7.37,7.31,4.48
1.66,Premium,D,SI1,62.0,59.0,14354,7.6,7.55,4.7
2.06,Premium,G,SI2,59.8,61.0,15949,8.26,8.22,4.93
2.1,Premium,J,VS2,61.3,59.0,14359,8.27,8.21,5.05
2.27,Premium,I,SI1,61.0,58.0,14362,8.42,8.4,5.19
2.01,Premium,H,SI2,62.0,60.0,14364,8.11,8.04,5.02
1.5,Premium,F,VS2,61.3,61.0,14372,7.36,7.33,4.5
2.01,Premium,H,VS2,61.1,61.0,15908,8.14,8.09,4.96
