carat,cut,color,clarity,depth,table,price,x,y,z
0.3,Ideal,H,SI1,62.6,55.0,421,4.28,4.32,2.69
0.32,Ideal,E,VS1,62.2,54.0,739,4.39,4.42,2.74
0.32,Ideal,J,VS1,61.3,57.0,421,4.41,4.43,2.71
0.32,Ideal,F,VVS2,62.1,54.0,739,4.42,4.44,2.75
0.31,Ideal,H,VVS2,61.4,55.0,609,4.37,4.39,2.69
0.31,Ideal,H,VVS2,61.4,56.0,609,4.38,4.41,2.7
0.33,Ideal,G,VS2,61.2,55.0,743,4.52,4.46,2.75
0.29,Ideal,H,VVS2,61.6,55.0,607,4.27,4.29,2.64
0.37,Ideal,E,SI1,61.4,56.0,606,4.6,4.65,2.84
0.3,Ideal,D,VS2,59.5,56.0,606,4.37,4.41,2.61
0.32,Ideal,D,SI2,62.1,55.0,449,4.38,4.4,2.73
0.27,Ideal,H,VS1,62.2,56.0,449,4.12,4.15,2.57
0.24,Ideal,H,VVS1,62.4,56.0,449,3.99,4.03,2.5
0.3,Ideal,F,VS2,60.4,56.0,605,4.34,4.37,2.63
0.3,Ideal,H,VVS2,62.6,55.0,605,4.25,4.28,2.67
0.3,Ideal,F,VS2,61.8,57.0,605,4.31,4.33,2.67
0.3,Ideal,H,VVS2,61.2,57.0,605,4.31,4.32,2.64
0.3,Ideal,F,VS2,62.5,55.0,605,4.27,4.31,2.68
0.3,Ideal,G,VS1,62.6,57.0,605,4.27,4.29,2.68
0.3,Ideal,H,VVS2,61.3,57.0,605,4.31,4.33,2.65
0.3,Ideal,F,VS2,62.7,57.0,605,4.27,4.31,2.69
0.3,Ideal,H,VVS2,61.5,56.0,605,4.33,4.35,2.67
0.3,Ideal,G,VS1,61.8,54.0,605,4.29,4.32,2.66
0.3,Ideal,F,VS2,61.1,56.0,605,4.31,4.33,2.64
0.33,Ideal,H,SI2,61.2,54.0,448,4.45,4.5,2.74
0.3,Ideal,H,VVS2,62.2,57.0,605,4.26,4.29,2.66
0.34,Ideal,E,VS2,62.4,56.0,745,4.45,4.49,2.79
0.35,Ideal,F,VVS2,62.1,56.0,745,4.52,4.56,2.82
0.34,Ideal,E,VS2,62.6,57.0,745,4.45,4.47,2.79
0.3,Ideal,H,VVS2,61.7,54.0,605,4.31,4.34,2.67
0.3,Ideal,F,VS2,61.8,56.0,605,4.3,4.31,2.66
0.34,Ideal,F,VS1,62.1,57.0,745,4.49,4.53,2.8
0.34,Ideal,E,VS2,62.6,55.0,745,4.43,4.45,2.78
0.3,Ideal,H,VVS2,61.5,57.0,605,4.31,4.34,2.66
0.34,Ideal,E,VS2,62.4,54.0,745,4.48,4.49,2.8
0.3,Ideal,F,VS2,62.3,57.0,605,4.3,4.33,2.69
0.3,Ideal,G,VS1,61.4,55.0,605,4.31,4.36,2.66
0.3,Ideal,G,VS1,61.5,57.0,605,4.31,4.34,2.66
0.26,Ideal,H,VS1,61.8,56.0,448,4.12,4.14,2.55
0.32,Ideal,G,SI1,61.8,55.0,449,4.4,4.43,2.73
0.32,Ideal,I,VS2,62.2,57.0,449,4.39,4.42,2.74
0.32,Ideal,I,VS2,62.5,55.0,449,4.38,4.39,2.74
0.41,Ideal,I,VS2,61.5,55.0,747,4.8,4.82,2.96
0.27,Ideal,E,VS1,61.6,56.0,603,4.17,4.14,2.56
0.3,Ideal,G,VVS1,61.7,55.0,747,4.31,4.35,2.67
0.3,Ideal,G,VVS1,60.4,58.0,747,4.36,4.38,2.64
0.27,Ideal,E,VS1,61.6,55.0,603,4.18,4.16,2.57
0.37,Ideal,F,VS2,61.4,56.0,746,4.59,4.63,2.83
0.33,Ideal,G,VS2,61.7,55.9,604,4.45,4.49,2.75
0.33,Ideal,G,VS2,61.4,56.1,604,4.42,4.45,2.73
0.32,Ideal,F,SI1,60.6,57.0,604,4.45,4.49,2.71
0.37,Ideal,F,VS2,61.1,57.0,746,4.63,4.67,2.84
0.41,Ideal,J,VS1,62.2,55.0,604,4.76,4.79,2.97
0.26,Ideal,G,VVS1,62.8,54.0,605,4.07,4.09,2.56
0.26,Ideal,G,VVS1,62.4,56.0,605,4.11,4.14,2.57
0.38,Ideal,J,VS1,62.2,55.7,605,4.63,4.65,2.89
0.41,Ideal,G,SI2,61.3,56.0,605,4.78,4.81,2.94
0.37,Ideal,F,VS2,60.6,56.0,746,4.63,4.64,2.81
0.26,Ideal,G,IF,62.2,55.0,605,4.09,4.13,2.55
0.26,Ideal,G,IF,62.5,57.0,605,4.06,4.1,2.55
0.32,Ideal,I,VS1,62.1,57.0,605,4.42,4.37,2.73
0.39,Ideal,J,VS2,61.4,57.0,746,4.72,4.66,2.88
0.32,Ideal,I,VS1,62.3,56.0,605,4.4,4.37,2.73
0.38,Ideal,I,SI1,62.3,56.0,746,4.63,4.58,2.87
0.37,Ideal,F,SI1,61.6,56.0,746,4.61,4.65,2.85
0.36,Ideal,G,VS1,61.1,55.0,746,4.63,4.66,2.84
0.36,Ideal,G,VS1,61.3,56.0,746,4.6,4.64,2.83
0.46,Ideal,J,VS2,61.4,56.0,746,4.96,5.0,3.06
0.32,Ideal,I,VS2,62.0,57.0,449,4.36,4.41,2.72
0.32,Ideal,I,VS2,62.5,57.0,449,4.35,4.39,2.73
0.32,Ideal,E,SI2,62.0,55.0,449,4.36,4.41,2.72
0.3,Ideal,F,VS2,60.7,57.0,605,4.29,4.34,2.62
0.4,Ideal,J,SI1,61.4,55.0,612,4.75,4.8,2.93
0.3,Ideal,G,VS1,61.8,55.0,605,4.31,4.33,2.67
0.3,Ideal,F,VS2,61.6,57.0,605,4.28,4.32,2.65
0.42,Ideal,E,SI1,62.1,55.0,743,4.79,4.81,2.98
0.3,Ideal,G,VS1,62.0,54.0,605,4.3,4.35,2.68
0.3,Ideal,H,VVS2,62.1,56.0,605,4.28,4.32,2.67
0.33,Ideal,E,SI1,63.0,54.0,743,4.42,4.38,2.77
0.33,Ideal,E,SI1,62.5,55.0,743,4.45,4.42,2.77
0.33,Ideal,E,SI1,62.5,55.0,743,4.45,4.42,2.77
0.33,Ideal,E,SI1,62.4,56.0,743,4.43,4.41,2.76
0.3,Ideal,F,VS2,61.4,57.0,605,4.34,4.36,2.67
0.3,Ideal,G,VS1,59.9,56.0,605,4.37,4.41,2.63
0.33,Ideal,E,SI1,62.0,54.0,743,4.43,4.41,2.74
0.3,Ideal,G,VS1,61.4,57.0,605,4.29,4.34,2.65
0.3,Ideal,F,VS2,61.6,57.0,605,4.3,4.33,2.66
0.3,Ideal,H,VVS2,61.3,56.0,605,4.33,4.35,2.66
0.3,Ideal,F,VS2,62.0,55.0,605,4.31,4.33,2.68
0.3,Ideal,G,VS1,61.5,56.0,605,4.28,4.34,2.65
0.33,Ideal,G,VS2,62.3,57.0,743,4.43,4.4,2.75
0.33,Ideal,G,VS2,62.5,57.0,743,4.41,4.39,2.75
0.33,Ideal,G,VS2,62.6,56.0,743,4.41,4.38,2.75
0.3,Ideal,F,VS2,62.1,55.0,605,4.26,4.31,2.66
0.33,Ideal,G,VS2,62.3,55.0,743,4.47,4.42,2.77
0.4,Ideal,J,VS1,61.3,56.0,606,4.77,4.79,2.93
0.33,Ideal,G,VS2,62.2,56.0,743,4.44,4.43,2.76
0.35,Ideal,I,SI1,61.3,54.0,606,4.56,4.51,2.78
0.33,Ideal,G,VS2,61.6,55.0,743,4.46,4.43,2.74
0.33,Ideal,G,VS2,62.0,57.0,743,4.47,4.44,2.76
0.33,Ideal,G,VS2,62.2,56.0,743,4.47,4.44,2.77
0.3,Ideal,D,VS2,61.8,55.0,606,4.32,4.35,2.68
0.33,Ideal,G,VS2,62.6,57.0,743,4.47,4.45,2.79
0.3,Ideal,F,VS2,60.9,56.0,605,4.32,4.35,2.64
0.38,Ideal,I,VVS1,60.6,58.0,744,4.69,4.71,2.85
0.35,Ideal,E,VS2,61.6,57.0,744,4.53,4.56,2.8
0.3,Ideal,G,VS1,61.9,56.0,605,4.29,4.34,2.67
0.3,Ideal,F,VS2,61.3,55.0,605,4.3,4.32,2.64
0.34,Ideal,E,VS2,62.1,54.0,745,4.5,4.52,2.8
0.34,Ideal,F,VS1,62.2,56.0,745,4.44,4.47,2.77
0.34,Ideal,E,VS2,62.4,55.0,745,4.48,4.53,2.81
0.34,Ideal,E,VS2,62.1,55.0,745,4.47,4.49,2.78
0.34,Ideal,E,VS2,62.2,55.0,745,4.48,4.49,2.79
0.34,Ideal,E,VS2,62.5,55.0,745,4.46,4.5,2.8
0.3,Ideal,G,VS1,62.3,56.0,605,4.29,4.32,2.68
0.3,Ideal,F,VS2,60.7,56.0,605,4.32,4.34,2.63
0.3,Ideal,G,VS1,62.5,57.0,605,4.29,4.32,2.69
0.43,Ideal,F,SI1,61.4,55.0,745,4.88,4.92,3.01
0.37,Ideal,G,SI1,61.8,55.0,745,4.62,4.64,2.86
0.3,Ideal,G,VS1,62.2,55.0,605,4.28,4.31,2.67
0.4,Ideal,G,SI2,60.4,56.0,745,4.78,4.82,2.9
0.3,Ideal,H,VVS2,61.6,55.0,605,4.3,4.34,2.66
0.3,Ideal,G,VS1,61.7,57.0,605,4.3,4.32,2.66
0.32,Ideal,E,VS1,61.7,56.0,745,4.41,4.44,2.73
0.31,Ideal,E,VS2,60.9,57.0,745,4.36,4.38,2.66
0.39,Ideal,G,VS2,61.5,57.0,745,4.69,4.74,2.9
0.39,Ideal,G,VS2,60.7,54.0,745,4.74,4.77,2.89
0.3,Ideal,F,VS2,62.0,54.0,605,4.31,4.34,2.68
0.3,Ideal,F,VS2,61.9,55.0,605,4.31,4.32,2.67
0.3,Ideal,H,VVS2,61.1,55.0,605,4.32,4.36,2.65
0.31,Ideal,F,VS1,62.4,55.0,744,4.37,4.35,2.72
0.41,Ideal,D,SI1,60.5,57.0,744,4.81,4.85,2.92
0.41,Ideal,D,SI1,63.0,53.0,744,4.74,4.79,3.0
0.41,Ideal,D,SI1,61.9,55.0,744,4.77,4.8,2.96
0.41,Ideal,D,SI1,61.7,56.0,744,4.77,4.8,2.95
0.35,Ideal,E,SI1,61.6,55.0,744,4.55,4.57,2.81
0.3,Ideal,H,VVS2,60.4,56.0,605,4.32,4.36,2.62
0.34,Ideal,E,SI2,62.0,56.0,612,4.48,4.45,2.77
0.32,Ideal,G,SI1,61.3,56.0,612,4.42,4.39,2.7
0.4,Ideal,E,SI1,60.5,57.0,737,4.77,4.81,2.9
0.31,Ideal,D,VS2,60.4,56.0,734,4.39,4.42,2.66
0.31,Ideal,D,VS2,61.2,55.0,734,4.36,4.46,2.7
0.3,Ideal,G,VS1,62.4,57.0,624,4.3,4.32,2.69
0.31,Ideal,D,VS2,62.3,55.0,734,4.33,4.37,2.71
0.31,Ideal,D,VS2,61.3,57.0,734,4.37,4.4,2.69
0.3,Ideal,G,VS1,60.6,57.0,624,4.38,4.4,2.66
0.31,Ideal,D,VS2,62.5,56.0,734,4.31,4.36,2.71
0.31,Ideal,D,VS2,62.6,56.0,734,4.33,4.36,2.72
0.31,Ideal,D,VS2,61.5,56.0,734,4.35,4.36,2.68
0.4,Ideal,I,SI1,62.3,55.0,624,4.72,4.75,2.95
0.31,Ideal,D,VS2,62.0,55.0,734,4.33,4.35,2.69
0.31,Ideal,D,VS2,62.7,57.0,734,4.3,4.34,2.71
0.31,Ideal,E,VS1,61.6,56.0,734,4.35,4.38,2.69
0.3,Ideal,G,VS1,61.8,57.0,624,4.29,4.32,2.66
0.31,Ideal,D,VS2,62.5,56.0,734,4.29,4.32,2.69
0.31,Ideal,D,VS2,61.9,56.0,734,4.34,4.38,2.7
0.31,Ideal,D,VS2,61.5,56.0,734,4.37,4.41,2.7
0.39,Ideal,E,VS2,61.4,55.0,734,4.76,4.81,2.94
0.3,Ideal,G,VVS1,60.6,57.0,734,4.36,4.38,2.65
0.37,Ideal,J,VS1,62.6,57.0,624,4.57,4.54,2.85
0.37,Ideal,J,VS1,62.4,55.0,624,4.64,4.59,2.88
0.44,Ideal,H,SI1,61.9,57.0,733,4.9,4.92,3.04
0.26,Ideal,F,IF,62.0,56.0,733,4.07,4.1,2.53
0.31,Ideal,E,VS1,60.7,57.0,733,4.37,4.4,2.66
0.26,Ideal,F,VVS1,60.3,56.0,733,4.15,4.17,2.51
0.32,Ideal,G,VVS1,61.3,55.0,733,4.46,4.38,2.71
0.26,Ideal,E,VVS2,61.3,57.0,733,4.12,4.15,2.53
0.31,Ideal,D,SI1,61.8,56.0,732,4.37,4.34,2.69
0.25,Ideal,G,IF,61.7,56.0,624,4.04,4.1,2.51
0.31,Ideal,D,VS2,62.5,56.0,734,4.34,4.36,2.72
0.31,Ideal,E,VS1,61.8,56.0,734,4.34,4.37,2.69
0.31,Ideal,D,VS2,62.2,54.0,734,4.31,4.34,2.69
0.31,Ideal,D,VS2,61.6,55.0,734,4.36,4.37,2.69
0.31,Ideal,D,VS2,61.5,56.0,734,4.34,4.37,2.68
0.31,Ideal,D,VS2,62.2,57.0,734,4.31,4.34,2.69
0.31,Ideal,D,VS2,62.1,54.0,734,4.35,4.41,2.72
0.27,Ideal,E,VVS1,62.3,56.0,622,4.15,4.17,2.59
0.31,Ideal,D,VS2,59.0,57.0,734,4.44,4.48,2.63
0.31,Ideal,D,VS2,61.9,56.0,734,4.37,4.38,2.71
0.27,Ideal,E,VVS2,62.0,55.0,622,4.12,4.14,2.56
0.31,Ideal,D,VS2,62.1,55.0,734,4.31,4.32,2.68
0.31,Ideal,D,VS2,62.1,54.0,734,4.33,4.37,2.7
0.31,Ideal,E,VS1,61.9,56.0,734,4.32,4.34,2.68
0.31,Ideal,D,VS2,61.8,57.0,734,4.36,4.38,2.7
0.4,Ideal,D,SI2,61.3,56.0,622,4.72,4.77,2.91
0.31,Ideal,D,VS2,62.1,54.0,734,4.33,4.37,2.7
0.31,Ideal,E,VS1,60.9,57.0,734,4.39,4.41,2.68
0.31,Ideal,D,VS2,61.2,55.0,734,4.35,4.38,2.67
0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.33,2.69
0.31,Ideal,D,VS2,61.6,57.0,734,4.36,4.38,2.69
0.31,Ideal,D,VS2,61.8,56.0,734,4.32,4.36,2.68
0.27,Ideal,H,VVS2,62.1,57.0,623,4.15,4.1,2.56
0.31,Ideal,D,VS2,61.8,55.0,734,4.33,4.37,2.69
0.31,Ideal,D,VS2,62.1,54.0,734,4.34,4.36,2.7
0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.39,2.68
0.31,Ideal,E,VS1,61.6,57.0,734,4.32,4.35,2.67
0.3,Ideal,G,VS1,61.8,56.0,624,4.31,4.33,2.67
0.3,Ideal,G,VS1,63.1,55.0,624,4.25,4.31,2.7
0.3,Ideal,G,VS1,62.0,56.0,624,4.29,4.32,2.67
0.3,Ideal,G,VS1,62.2,55.0,624,4.28,4.31,2.67
0.3,Ideal,G,VS1,60.9,57.0,624,4.34,4.36,2.65
0.41,Ideal,I,VS2,61.4,54.0,625,4.81,4.83,2.96
0.27,Ideal,E,VVS2,62.5,57.0,622,4.1,4.13,2.57
0.31,Ideal,D,SI1,62.9,57.0,732,4.32,4.27,2.7
0.32,Ideal,G,SI2,62.5,57.0,421,4.35,4.38,2.73
0.31,Ideal,F,VS2,62.3,55.0,625,4.3,4.33,2.69
0.31,Ideal,I,VVS1,62.0,54.0,732,4.37,4.34,2.7
0.31,Ideal,I,VVS1,61.4,54.0,732,4.41,4.38,2.7
0.31,Ideal,I,VVS1,62.1,56.0,732,4.38,4.35,2.71
0.31,Ideal,H,VVS2,62.6,56.0,625,4.32,4.37,2.72
0.31,Ideal,G,VS1,62.1,55.0,625,4.33,4.37,2.7
0.31,Ideal,H,VVS2,62.2,57.0,625,4.32,4.36,2.7
0.31,Ideal,D,SI1,61.1,56.0,732,4.38,4.36,2.67
0.31,Ideal,D,SI1,62.7,56.0,732,4.36,4.32,2.72
0.44,Ideal,I,VS2,61.9,54.0,732,4.91,4.95,3.05
0.32,Ideal,G,VVS1,61.3,60.0,732,4.39,4.42,2.7
0.3,Ideal,F,VS1,61.7,56.0,731,4.34,4.32,2.67
0.3,Ideal,F,VS1,62.6,57.0,731,4.34,4.29,2.7
0.31,Ideal,I,VVS1,62.8,55.0,732,4.36,4.33,2.73
0.3,Ideal,F,VS1,61.0,56.0,731,4.37,4.35,2.66
0.31,Ideal,F,VS2,62.1,53.0,625,4.34,4.39,2.71
0.31,Ideal,F,VS2,62.6,55.0,625,4.29,4.33,2.7
0.4,Ideal,F,SI2,61.0,56.0,731,4.76,4.81,2.92
0.31,Ideal,F,VS2,60.8,56.0,625,4.38,4.41,2.67
0.31,Ideal,H,VVS2,61.1,56.0,625,4.33,4.37,2.66
0.41,Ideal,J,SI2,62.5,54.0,731,4.78,4.79,2.99
0.3,Ideal,E,VVS2,61.5,55.0,731,4.33,4.35,2.67
0.3,Ideal,E,VVS2,62.8,55.0,731,4.28,4.32,2.7
0.3,Ideal,E,VVS2,61.2,61.0,731,4.3,4.33,2.64
0.31,Ideal,F,VS2,62.3,57.0,625,4.3,4.34,2.69
0.31,Ideal,G,VS1,62.1,55.0,625,4.33,4.36,2.7
0.31,Ideal,H,VVS2,62.4,57.0,625,4.32,4.36,2.71
0.31,Ideal,F,VS2,61.5,56.0,625,4.34,4.37,2.68
0.3,Ideal,F,VS1,61.3,55.0,731,4.36,4.32,2.66
0.35,Ideal,D,SI2,62.4,57.0,625,4.5,4.47,2.8
0.31,Ideal,D,SI1,61.2,55.0,732,4.49,4.37,2.71
0.28,Ideal,D,VS2,62.4,57.0,625,4.2,4.16,2.61
0.31,Ideal,D,SI1,61.8,57.0,732,4.36,4.32,2.68
0.31,Ideal,D,SI1,63.0,54.0,732,4.35,4.32,2.73
0.31,Ideal,D,SI1,63.0,55.0,732,4.34,4.32,2.73
0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.31,2.7
0.3,Ideal,I,VS2,62.6,56.0,421,4.29,4.31,2.69
0.31,Ideal,D,SI1,62.9,56.0,732,4.34,4.31,2.72
0.42,Ideal,H,SI2,62.0,54.0,625,4.83,4.85,3.0
0.31,Ideal,D,SI1,62.6,57.0,732,4.33,4.3,2.7
0.31,Ideal,D,SI1,61.5,56.0,732,4.35,4.33,2.67
0.31,Ideal,D,SI1,62.4,53.0,732,4.35,4.33,2.71
0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.33,2.71
0.42,Ideal,H,SI2,61.4,56.0,625,4.81,4.86,2.97
0.42,Ideal,H,SI2,62.0,54.0,625,4.81,4.83,2.99
0.4,Ideal,H,SI2,62.6,55.0,625,4.73,4.76,2.97
0.41,Ideal,E,SI2,61.8,54.0,625,4.78,4.8,2.96
0.31,Ideal,D,SI1,60.8,56.0,732,4.37,4.32,2.64
0.31,Ideal,D,SI1,61.9,57.0,732,4.36,4.33,2.69
0.31,Ideal,D,SI1,62.6,56.0,732,4.36,4.33,2.72
0.31,Ideal,D,SI1,61.4,55.0,732,4.38,4.35,2.68
0.31,Ideal,D,SI1,61.7,57.0,732,4.38,4.34,2.69
0.31,Ideal,D,SI1,62.2,55.0,732,4.37,4.34,2.71
0.4,Ideal,D,SI2,62.0,55.0,625,4.71,4.77,2.94
0.31,Ideal,D,SI1,62.3,54.0,732,4.37,4.33,2.71
0.31,Ideal,D,SI1,62.3,55.0,732,4.37,4.33,2.71
0.31,Ideal,D,SI1,62.1,56.0,732,4.37,4.33,2.7
0.31,Ideal,D,SI1,62.0,55.0,732,4.38,4.36,2.71
0.28,Ideal,E,VS1,62.0,56.0,625,4.21,4.18,2.6
0.31,Ideal,D,SI1,61.0,57.0,732,4.41,4.38,2.68
0.28,Ideal,E,VS1,61.4,56.0,625,4.24,4.2,2.59
0.31,Ideal,D,SI1,62.6,57.0,732,4.32,4.3,2.7
0.3,Ideal,D,VS2,61.9,57.0,710,4.29,4.33,2.67
0.27,Ideal,D,VVS2,62.6,56.0,622,4.13,4.15,2.59
0.27,Ideal,D,VVS1,61.9,57.0,622,4.15,4.18,2.58
0.37,Ideal,E,VS2,61.0,56.0,737,4.62,4.66,2.83
0.38,Ideal,I,VVS2,61.7,56.0,737,4.67,4.7,2.89
0.33,Ideal,D,SI1,60.9,56.0,736,4.46,4.5,2.73
0.33,Ideal,D,SI1,61.9,55.0,736,4.45,4.47,2.76
0.4,Ideal,G,SI1,62.7,57.0,736,4.65,4.69,2.93
0.35,Ideal,E,SI1,61.2,57.0,614,4.52,4.56,2.78
0.32,Ideal,D,VS1,61.8,56.0,736,4.39,4.41,2.72
0.3,Ideal,E,VS1,61.3,57.0,736,4.3,4.34,2.65
0.35,Ideal,E,SI1,62.3,56.0,614,4.53,4.56,2.83
0.4,Ideal,I,VS1,61.9,57.0,736,4.73,4.74,2.93
0.4,Ideal,I,VS1,61.2,56.0,736,4.76,4.82,2.93
0.4,Ideal,I,VS1,61.5,59.0,736,4.72,4.75,2.91
0.3,Ideal,D,VS2,61.8,55.0,736,4.27,4.3,2.65
0.35,Ideal,I,VVS2,62.3,57.0,614,4.49,4.53,2.81
0.3,Ideal,F,VVS2,61.1,57.0,736,4.3,4.34,2.64
0.36,Ideal,I,IF,61.9,54.0,735,4.57,4.6,2.84
0.36,Ideal,I,IF,62.0,55.0,735,4.59,4.61,2.85
0.36,Ideal,I,IF,61.8,55.0,735,4.58,4.61,2.84
0.41,Ideal,D,SI1,62.3,56.0,735,4.74,4.79,2.97
0.3,Ideal,E,VS1,60.6,56.0,735,4.35,4.36,2.64
0.3,Ideal,G,VVS1,62.0,54.9,735,4.3,4.33,2.68
0.3,Ideal,G,VVS1,60.9,56.8,735,4.34,4.38,2.65
0.34,Ideal,G,VVS2,62.0,56.0,735,4.46,4.48,2.77
0.35,Ideal,H,VS1,62.0,56.0,614,4.54,4.56,2.82
0.31,Ideal,D,VS2,62.7,55.0,734,4.31,4.34,2.71
0.31,Ideal,D,VS2,62.2,55.0,734,4.31,4.34,2.69
0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.36,2.7
0.26,Ideal,H,VS1,62.1,56.0,448,4.13,4.15,2.56
0.35,Ideal,E,SI1,60.9,55.0,614,4.53,4.57,2.77
0.4,Ideal,E,SI1,61.8,56.0,737,4.71,4.74,2.92
0.39,Ideal,E,SI2,61.0,55.0,614,4.74,4.77,2.9
0.32,Ideal,G,VS1,61.4,54.0,614,4.45,4.48,2.74
0.32,Ideal,G,SI1,63.0,56.0,612,4.38,4.35,2.75
0.32,Ideal,D,SI2,61.7,55.0,612,4.4,4.38,2.71
0.32,Ideal,D,SI2,59.5,57.0,612,4.5,4.47,2.67
0.4,Ideal,E,SI1,62.0,57.0,737,4.74,4.78,2.95
0.34,Ideal,E,SI2,62.4,57.0,612,4.5,4.47,2.8
0.4,Ideal,E,SI1,61.2,57.0,737,4.7,4.74,2.89
0.4,Ideal,E,SI1,62.2,55.0,737,4.71,4.75,2.94
0.35,Ideal,I,IF,62.5,55.0,737,4.52,4.54,2.83
0.34,Ideal,E,SI2,62.9,56.0,612,4.48,4.45,2.81
0.32,Ideal,G,SI1,61.3,57.0,612,4.4,4.37,2.69
0.32,Ideal,G,SI1,62.5,55.0,612,4.38,4.35,2.73
0.32,Ideal,D,SI2,61.8,55.0,612,4.42,4.38,2.72
0.32,Ideal,D,SI2,61.1,56.0,612,4.41,4.39,2.69
0.32,Ideal,D,SI2,59.8,57.0,612,4.46,4.4,2.65
0.32,Ideal,D,SI2,62.8,57.0,612,4.38,4.35,2.74
0.32,Ideal,D,SI2,62.4,54.0,612,4.4,4.38,2.74
0.32,Ideal,D,SI2,62.6,56.0,612,4.4,4.38,2.75
0.32,Ideal,G,SI1,61.4,57.0,612,4.41,4.38,2.7
0.32,Ideal,G,SI1,61.6,57.0,612,4.42,4.38,2.71
0.32,Ideal,G,SI1,60.9,57.0,612,4.46,4.44,2.71
0.32,Ideal,G,SI1,60.8,56.0,612,4.48,4.44,2.71
0.32,Ideal,D,SI2,61.4,56.0,612,4.46,4.43,2.73
0.41,Ideal,J,VS2,62.4,55.0,613,4.75,4.77,2.97
0.41,Ideal,J,VS2,62.4,53.0,613,4.79,4.83,3.0
0.41,Ideal,J,VS2,62.2,54.0,613,4.76,4.79,2.97
0.41,Ideal,J,VS2,61.7,55.0,613,4.8,4.82,2.97
0.41,Ideal,J,VS2,62.3,54.0,613,4.77,4.8,2.98
0.37,Ideal,E,SI1,61.0,56.0,613,4.66,4.68,2.85
0.32,Ideal,H,VVS2,62.3,57.0,614,4.34,4.37,2.71
0.26,Ideal,H,VS1,61.9,55.0,448,4.1,4.13,2.55
0.27,Ideal,E,VVS2,62.1,57.0,622,4.13,4.15,2.57
0.26,Ideal,H,VS1,62.6,56.0,448,4.07,4.09,2.55
0.35,Ideal,G,VS2,62.5,53.0,615,4.53,4.56,2.84
0.31,Ideal,D,VS2,60.7,56.0,734,4.35,4.38,2.65
0.3,Ideal,E,VS2,61.3,57.0,621,4.3,4.34,2.65
0.3,Ideal,E,VS2,61.4,56.0,621,4.33,4.36,2.67
0.3,Ideal,E,VS2,61.7,58.0,621,4.27,4.29,2.64
0.3,Ideal,E,VS2,62.1,55.0,621,4.32,4.35,2.69
0.3,Ideal,E,VS2,61.3,58.0,621,4.3,4.32,2.64
0.31,Ideal,D,VS2,62.5,57.0,734,4.31,4.36,2.71
0.31,Ideal,D,VS2,61.3,57.0,621,4.36,4.41,2.69
0.3,Ideal,F,VS1,61.6,54.0,621,4.32,4.35,2.67
0.3,Ideal,F,VS1,61.8,53.0,621,4.32,4.36,2.68
0.31,Ideal,D,VS2,62.0,55.0,734,4.36,4.38,2.71
0.3,Ideal,F,VS1,62.5,57.0,621,4.26,4.28,2.67
0.3,Ideal,F,VS1,61.2,57.0,621,4.32,4.34,2.65
0.32,Ideal,H,VS1,62.5,55.0,620,4.36,4.38,2.73
0.3,Ideal,F,VS1,62.2,56.0,621,4.31,4.34,2.69
0.31,Ideal,E,VS2,61.8,56.0,622,4.35,4.37,2.69
0.3,Ideal,E,VS2,62.2,57.0,622,4.26,4.32,2.67
0.4,Ideal,G,SI2,61.9,54.0,622,4.75,4.8,2.94
0.31,Ideal,D,VS2,62.1,55.0,734,4.32,4.35,2.69
0.31,Ideal,E,VS1,61.7,56.0,734,4.37,4.41,2.71
0.27,Ideal,D,VVS1,62.2,56.0,622,4.12,4.15,2.57
0.31,Ideal,D,VS2,62.1,56.0,734,4.34,4.35,2.7
0.31,Ideal,E,VS1,61.8,56.0,734,4.33,4.34,2.68
0.31,Ideal,E,VS1,60.4,57.0,734,4.37,4.4,2.65
0.31,Ideal,D,VS2,61.5,56.0,734,4.35,4.37,2.68
0.27,Ideal,E,VVS2,61.8,57.0,622,4.12,4.16,2.56
0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.42,2.69
0.27,Ideal,E,VVS2,62.2,55.0,622,4.12,4.17,2.58
0.3,Ideal,E,VVS2,60.7,57.0,622,4.36,4.41,2.66
0.34,Ideal,H,VS1,62.2,55.0,620,4.47,4.49,2.79
0.31,Ideal,E,VS1,61.4,57.0,734,4.32,4.37,2.67
0.27,Ideal,F,VVS1,61.0,57.0,620,4.2,4.22,2.57
0.34,Ideal,H,VS1,62.4,55.0,615,4.48,4.5,2.8
0.28,Ideal,I,VS1,62.4,54.0,448,4.18,4.19,2.61
0.28,Ideal,I,VS1,62.5,54.0,448,4.18,4.23,2.63
0.28,Ideal,I,VS1,61.8,55.0,448,4.2,4.25,2.61
0.3,Ideal,F,VS1,62.3,54.0,615,4.31,4.33,2.69
0.3,Ideal,I,IF,62.0,57.0,615,4.28,4.3,2.66
0.3,Ideal,I,IF,62.5,56.0,615,4.26,4.28,2.67
0.34,Ideal,G,VS2,60.8,56.0,616,4.53,4.55,2.76
0.34,Ideal,G,VS2,61.4,55.0,616,4.51,4.54,2.78
