carat,cut,color,clarity,depth,table,price,x,y,z
1.0,Ideal,D,SI1,62.5,55.0,4928,6.43,6.38,4.0
0.72,Ideal,E,VVS2,61.7,55.0,4927,5.76,5.78,3.56
0.81,Ideal,F,VVS2,62.2,53.9,4926,5.97,6.01,3.72
0.7,Ideal,G,VS2,61.6,56.0,3451,5.7,5.73,3.52
0.81,Ideal,H,VS2,61.6,56.0,3084,6.03,5.98,3.7
0.9,Ideal,H,VVS2,62.0,57.0,4924,6.15,6.2,3.83
0.91,Ideal,G,SI1,60.8,58.0,4922,6.21,6.29,3.8
0.91,Ideal,G,SI1,62.0,56.0,4922,6.19,6.22,3.85
1.0,Ideal,E,SI2,62.9,56.0,3450,6.32,6.3,3.97
0.87,Ideal,G,VS2,61.8,56.0,4899,6.11,6.13,3.78
0.96,Ideal,I,VS2,59.8,57.0,3462,6.42,6.39,3.83
0.75,Ideal,E,VS1,62.0,55.0,3462,5.83,5.88,3.66
1.0,Ideal,D,SI1,60.2,57.0,4861,6.54,6.48,3.92
0.56,Ideal,D,VVS1,61.9,56.0,3465,5.28,5.32,3.28
0.72,Ideal,E,VS1,62.5,57.0,3465,5.73,5.76,3.59
0.71,Ideal,E,VVS1,61.0,57.0,4860,5.75,5.76,3.51
0.91,Ideal,G,VS1,62.3,55.0,4860,6.17,6.22,3.86
0.73,Ideal,D,VS2,61.4,56.0,3467,5.81,5.78,3.56
0.79,Ideal,F,VVS1,61.5,55.0,4858,5.98,5.95,3.67
0.93,Ideal,E,SI2,60.5,54.0,4858,6.4,6.38,3.87
0.6,Ideal,E,VVS1,62.0,53.7,3082,5.4,5.44,3.36
0.7,Ideal,E,SI1,61.6,57.0,2846,5.71,5.76,3.53
0.9,Ideal,E,SI1,61.1,56.0,4854,6.21,6.23,3.8
0.55,Ideal,D,VVS2,61.5,56.0,3468,5.26,5.28,3.24
0.55,Ideal,D,VVS2,60.8,56.0,3468,5.31,5.34,3.24
0.7,Ideal,F,VS2,61.0,55.0,3468,5.74,5.79,3.52
0.89,Ideal,F,VS2,61.5,55.0,4854,6.18,6.21,3.81
0.77,Ideal,H,VS1,61.3,56.0,3468,5.91,5.97,3.64
0.73,Ideal,E,VS2,61.7,57.0,3470,5.75,5.78,3.55
0.72,Ideal,E,SI1,60.3,57.0,2847,5.83,5.85,3.52
0.6,Ideal,E,VVS1,62.5,53.7,3082,5.35,5.43,3.38
0.73,Ideal,E,VS1,61.4,55.0,3471,5.8,5.82,3.57
0.55,Ideal,D,VVS2,60.8,56.0,3468,5.29,5.32,3.23
0.75,Ideal,E,VS1,61.8,55.0,3086,5.85,5.87,3.62
0.73,Ideal,E,SI1,59.1,59.0,2846,5.92,5.95,3.51
1.0,Ideal,J,SI2,62.1,56.0,3465,6.34,6.41,3.96
0.72,Ideal,E,VS2,62.0,57.0,2843,5.71,5.74,3.55
0.81,Ideal,F,SI2,62.1,57.0,2843,5.91,5.95,3.68
0.74,Ideal,G,VVS2,62.2,57.0,3462,5.75,5.79,3.59
0.73,Ideal,F,VVS2,61.7,54.0,3463,5.82,5.76,3.57
0.71,Ideal,G,VVS2,60.7,57.0,2843,5.81,5.78,3.52
0.9,Ideal,G,VS2,60.8,57.0,4884,6.26,6.17,3.78
0.73,Ideal,H,VVS2,61.6,56.0,3463,5.8,5.82,3.57
1.0,Ideal,H,SI1,61.9,57.0,4872,6.43,6.39,3.97
0.79,Ideal,H,VS2,62.5,57.0,2844,5.91,5.93,3.7
1.0,Ideal,G,SI2,62.3,56.0,4861,6.46,6.44,3.96
0.9,Ideal,G,SI1,61.9,57.0,4871,6.16,6.19,3.82
0.92,Ideal,E,SI2,62.3,56.0,4871,6.21,6.25,3.88
0.9,Ideal,H,VS2,60.9,54.0,4871,6.19,6.22,3.78
0.73,Ideal,D,VS2,61.6,56.0,3464,5.78,5.82,3.57
1.0,Ideal,G,SI1,62.4,56.0,4867,6.34,6.41,3.98
0.72,Ideal,E,VVS1,61.4,57.0,4864,5.74,5.79,3.54
0.79,Ideal,D,SI1,61.5,56.0,2846,5.96,5.91,3.65
1.0,Ideal,E,SI1,61.5,57.0,4864,6.41,6.47,3.96
0.73,Ideal,H,VVS2,61.6,56.0,2846,5.79,5.84,3.58
0.71,Ideal,E,VS1,60.4,57.0,3464,5.75,5.81,3.49
0.8,Ideal,F,SI1,61.0,56.0,3082,6.05,5.98,3.67
0.7,Ideal,D,VS2,62.7,57.0,3448,5.65,5.67,3.55
0.9,Ideal,E,SI1,61.7,57.0,4940,6.21,6.24,3.84
0.97,Ideal,H,VS2,62.9,56.0,4943,6.35,6.31,3.98
0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53
0.71,Ideal,G,VS1,61.8,55.0,3431,5.71,5.76,3.55
0.74,Ideal,G,VS2,61.2,56.0,3434,5.82,5.85,3.57
0.97,Ideal,D,SI1,62.8,56.0,5028,6.24,6.3,3.94
0.75,Ideal,E,VS2,61.9,57.0,3435,5.81,5.83,3.6
0.71,Ideal,E,VS1,61.4,57.0,3435,5.81,5.78,3.56
0.92,Ideal,E,VS1,62.6,57.0,5023,6.18,6.13,3.85
0.91,Ideal,G,VS2,61.4,57.0,5023,6.23,6.28,3.84
0.72,Ideal,E,VS2,60.8,57.0,3091,5.79,5.82,3.53
0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59
0.71,Ideal,F,VVS1,61.4,56.0,5019,5.75,5.78,3.54
0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
0.71,Ideal,F,VVS1,61.7,56.0,5019,5.73,5.77,3.55
0.71,Ideal,F,VVS1,61.0,56.0,5019,5.77,5.8,3.53
0.92,Ideal,E,SI1,61.7,57.0,5014,6.24,6.27,3.86
0.9,Ideal,H,VS1,62.0,54.0,5013,6.2,6.23,3.86
0.9,Ideal,H,VS1,62.1,56.0,5013,6.15,6.2,3.83
0.9,Ideal,H,VS1,60.9,56.0,5013,6.25,6.27,3.81
0.8,Ideal,E,VS1,61.8,56.0,5007,5.92,5.96,3.67
0.87,Ideal,F,SI2,62.2,56.0,3090,6.03,6.13,3.78
0.7,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53
0.72,Ideal,F,VVS1,60.8,56.0,5006,5.81,5.83,3.54
0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
0.9,Ideal,G,VS1,62.5,57.0,5080,6.18,6.13,3.84
0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
0.8,Ideal,F,VS2,62.7,54.0,3429,5.91,5.95,3.72
0.73,Ideal,E,VS2,61.6,56.0,3429,5.8,5.82,3.58
0.89,Ideal,E,SI2,62.4,56.0,3429,6.04,6.08,3.78
0.73,Ideal,H,IF,61.4,59.0,3429,5.77,5.83,3.56
0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2
0.76,Ideal,E,VVS1,62.2,55.0,5056,5.86,5.82,3.63
0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
0.71,Ideal,G,VS1,60.7,57.0,3431,5.76,5.8,3.51
0.76,Ideal,E,VS2,62.1,56.0,3431,5.83,5.87,3.63
0.71,Ideal,G,VS1,61.7,56.0,3431,5.72,5.75,3.53
0.72,Ideal,F,VVS1,60.8,56.0,5051,5.83,5.81,3.54
0.92,Ideal,D,SI2,61.9,55.0,5051,6.24,6.27,3.87
0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63
0.71,Ideal,G,VS1,61.8,57.0,3431,5.69,5.73,3.53
0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
0.71,Ideal,G,VS1,61.7,57.0,3431,5.7,5.75,3.53
0.71,Ideal,G,VS1,61.6,55.0,3431,5.71,5.75,3.53
0.71,Ideal,G,VS1,61.5,55.0,3431,5.72,5.77,3.54
0.65,Ideal,D,VVS1,60.9,57.0,5052,5.58,5.61,3.41
0.7,Ideal,D,SI1,61.6,57.0,3471,5.69,5.74,3.52
0.58,Ideal,F,VVS1,61.7,55.0,3090,5.36,5.39,3.31
0.82,Ideal,F,SI1,61.3,55.0,3439,6.06,6.08,3.72
0.51,Ideal,D,IF,62.0,56.0,3446,5.14,5.18,3.2
0.76,Ideal,F,VS1,61.6,56.0,3446,5.87,5.91,3.63
0.51,Ideal,D,IF,62.1,55.0,3446,5.12,5.13,3.19
0.7,Ideal,E,VS1,61.0,56.0,3446,5.7,5.77,3.5
0.7,Ideal,F,VS1,62.4,53.0,2839,5.73,5.71,3.57
0.81,Ideal,H,SI1,61.4,56.0,3446,6.0,6.05,3.7
0.95,Ideal,H,SI1,61.9,56.0,4958,6.31,6.35,3.92
0.73,Ideal,G,VS2,61.8,54.0,2839,5.8,5.82,3.59
0.74,Ideal,D,VS2,61.9,56.0,3087,5.84,5.79,3.6
0.83,Ideal,G,VVS1,61.9,56.0,4963,6.03,6.05,3.74
1.0,Ideal,G,SI1,62.2,57.0,4956,6.45,6.38,3.99
1.0,Ideal,G,SI1,61.6,55.0,4956,6.51,6.41,3.98
1.0,Ideal,G,SI1,62.0,57.0,4956,6.39,6.32,3.94
1.0,Ideal,D,SI2,61.5,56.0,4956,6.45,6.41,3.95
0.76,Ideal,E,SI1,62.4,57.0,3087,5.83,5.87,3.65
0.7,Ideal,E,VS2,62.1,54.0,2839,5.69,5.72,3.54
0.7,Ideal,F,VVS1,61.7,56.0,4951,5.68,5.73,3.52
0.7,Ideal,F,VVS1,61.0,56.0,4951,5.72,5.75,3.5
0.98,Ideal,F,SI1,62.7,55.0,4950,6.37,6.27,3.96
0.7,Ideal,G,VS1,61.3,57.0,2839,5.71,5.74,3.51
1.0,Ideal,G,SI1,62.4,56.0,4956,6.41,6.34,3.98
0.73,Ideal,I,VS2,60.8,56.0,3438,5.82,5.85,3.55
0.9,Ideal,H,VS1,61.8,55.0,4964,6.21,6.14,3.82
0.77,Ideal,H,SI1,61.3,56.0,3089,5.87,5.91,3.61
0.73,Ideal,D,VS2,62.0,56.0,3440,5.74,5.78,3.57
0.85,Ideal,E,SI2,60.7,55.0,3441,6.14,6.19,3.74
0.71,Ideal,D,VS1,62.5,57.0,3090,5.71,5.68,3.56
0.53,Ideal,D,VVS1,62.1,57.0,3442,5.15,5.18,3.21
1.0,Ideal,G,SI1,61.9,56.0,4997,6.37,6.45,3.97
0.77,Ideal,D,VS2,61.3,56.0,3442,5.87,5.9,3.61
0.86,Ideal,G,SI2,61.9,55.0,3442,6.11,6.14,3.79
0.76,Ideal,D,VS2,61.2,57.0,3443,5.89,5.91,3.61
0.73,Ideal,G,SI1,61.7,57.0,3089,5.78,5.81,3.57
0.9,Ideal,J,SI1,62.7,56.0,3445,6.21,6.16,3.88
0.73,Ideal,G,SI1,61.2,57.0,3089,5.79,5.86,3.56
0.83,Ideal,G,VS1,62.1,55.0,4989,6.02,6.05,3.75
0.7,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53
0.71,Ideal,F,VVS1,61.1,54.0,4981,5.84,5.78,3.55
0.71,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57
0.73,Ideal,G,SI1,61.9,55.0,3089,5.76,5.8,3.58
0.73,Ideal,G,SI1,60.6,57.0,3089,5.84,5.87,3.55
0.94,Ideal,E,SI2,61.6,57.0,4972,6.29,6.31,3.88
0.73,Ideal,G,SI1,60.9,57.0,3089,5.81,5.85,3.55
0.73,Ideal,G,SI1,61.4,57.0,3089,5.74,5.79,3.54
0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
0.8,Ideal,F,SI2,61.4,56.0,3064,5.99,5.93,3.66
0.54,Ideal,D,VVS2,61.5,55.0,2848,5.25,5.29,3.24
0.79,Ideal,F,SI1,62.0,55.0,3081,5.93,5.95,3.68
0.71,Ideal,E,VS1,62.0,56.0,3516,5.72,5.74,3.55
0.9,Ideal,H,SI2,62.0,57.0,3516,6.19,6.17,3.83
0.93,Ideal,D,SI1,61.6,57.0,4724,6.27,6.33,3.88
0.7,Ideal,H,VVS1,61.5,57.0,3517,5.69,5.73,3.51
0.74,Ideal,D,SI1,61.8,56.0,3517,5.84,5.88,3.62
0.9,Ideal,F,SI1,61.3,56.0,4724,6.21,6.23,3.81
0.53,Ideal,D,IF,61.5,54.0,3517,5.27,5.21,3.22
0.71,Ideal,E,VS2,62.2,57.0,3073,5.69,5.73,3.55
1.0,Ideal,F,SI2,62.7,57.0,4721,6.37,6.42,4.01
0.74,Ideal,E,VS2,60.2,55.0,3518,5.87,5.92,3.55
0.71,Ideal,G,VS1,61.5,56.0,2859,5.74,5.78,3.54
0.71,Ideal,D,VS1,60.9,57.0,3518,5.74,5.76,3.5
0.75,Ideal,G,VS2,61.6,55.0,3073,5.86,5.89,3.62
0.7,Ideal,G,VVS1,61.6,55.0,3073,5.72,5.75,3.53
0.6,Ideal,E,VVS2,61.9,54.9,2860,5.41,5.44,3.35
0.82,Ideal,I,VS1,61.6,56.0,3071,6.05,6.01,3.72
0.53,Ideal,F,VVS1,61.4,57.0,2860,5.23,5.2,3.2
1.0,Ideal,H,SI2,61.4,60.0,4713,6.35,6.41,3.92
1.0,Ideal,E,I1,61.8,56.0,3520,6.38,6.43,3.96
0.71,Ideal,F,VS2,61.6,56.0,3516,5.74,5.77,3.54
0.71,Ideal,F,VS2,61.8,55.0,3516,5.74,5.76,3.55
0.71,Ideal,F,VS2,61.5,55.0,3516,5.74,5.77,3.54
0.81,Ideal,H,SI1,61.9,56.0,3514,5.92,5.97,3.68
0.71,Ideal,D,SI1,60.8,57.0,3502,5.75,5.78,3.5
0.71,Ideal,D,SI1,61.8,56.0,3502,5.72,5.76,3.54
0.71,Ideal,D,SI1,61.4,55.0,3502,5.78,5.82,3.56
0.9,Ideal,H,SI1,61.6,56.0,4740,6.17,6.23,3.82
0.8,Ideal,G,VVS2,61.4,57.0,4740,5.96,6.0,3.67
0.8,Ideal,G,VVS2,61.5,55.0,4740,5.95,5.99,3.68
0.76,Ideal,E,SI1,62.7,54.0,2858,5.88,5.83,3.67
0.85,Ideal,E,SI1,62.8,56.0,3503,6.05,6.02,3.79
0.73,Ideal,D,SI1,61.5,56.0,2858,5.84,5.8,3.58
0.62,Ideal,G,VVS2,61.6,56.0,2861,5.45,5.48,3.37
0.71,Ideal,G,VVS2,61.5,56.0,3504,5.74,5.69,3.52
0.7,Ideal,E,VS2,61.3,57.0,3504,5.73,5.75,3.52
0.7,Ideal,E,VS2,60.8,56.0,3504,5.74,5.78,3.5
0.73,Ideal,D,VS1,61.1,57.0,3509,5.85,5.81,3.56
0.7,Ideal,D,VS2,61.0,57.0,2859,5.76,5.74,3.51
0.77,Ideal,H,VS1,61.4,55.0,3074,5.89,5.93,3.63
0.73,Ideal,E,VS1,61.9,56.0,3510,5.78,5.81,3.59
1.0,Ideal,G,SI1,62.7,56.0,4737,6.36,6.39,4.0
0.91,Ideal,G,SI1,61.9,56.0,4731,6.22,6.18,3.84
0.82,Ideal,F,VS2,61.9,57.0,3514,5.96,5.99,3.7
0.7,Ideal,E,VS2,61.0,56.0,3504,5.74,5.78,3.52
0.62,Ideal,G,VVS2,61.6,56.0,2861,5.48,5.51,3.38
0.9,Ideal,G,SI2,62.5,56.0,3521,6.15,6.2,3.86
0.9,Ideal,G,SI2,61.2,57.0,3521,6.24,6.28,3.83
0.71,Ideal,D,SI1,60.8,56.0,2863,5.8,5.77,3.52
0.8,Ideal,F,SI2,62.5,56.0,3066,5.94,5.99,3.73
0.92,Ideal,F,SI2,61.5,53.0,4691,6.26,6.3,3.86
0.71,Ideal,F,VS1,62.1,57.0,3066,5.73,5.76,3.57
0.9,Ideal,H,VS1,61.9,56.0,4689,6.17,6.23,3.84
0.71,Ideal,F,VS1,62.0,57.0,3066,5.7,5.75,3.55
0.73,Ideal,E,VVS2,61.6,55.0,3535,5.8,5.83,3.58
0.7,Ideal,D,VS1,62.2,56.0,3535,5.69,5.72,3.55
0.77,Ideal,I,VS1,61.4,56.0,3066,5.9,5.93,3.63
0.8,Ideal,F,SI2,61.8,59.0,3066,5.94,5.96,3.68
0.65,Ideal,G,IF,60.1,57.0,3536,5.61,5.65,3.38
0.74,Ideal,G,VVS1,62.1,54.0,3537,5.8,5.83,3.61
0.9,Ideal,I,SI1,62.0,56.0,3537,6.16,6.23,3.84
0.91,Ideal,H,VS2,62.4,56.0,4678,6.2,6.14,3.85
0.71,Ideal,D,SI1,61.7,57.0,2863,5.75,5.7,3.53
0.9,Ideal,F,VS2,62.7,56.0,4678,6.17,6.2,3.88
0.81,Ideal,E,VS2,62.0,55.0,3538,5.99,5.97,3.71
0.65,Ideal,H,IF,61.5,55.0,3065,5.6,5.62,3.45
0.7,Ideal,G,VS1,61.5,56.0,3065,5.7,5.75,3.52
1.0,Ideal,H,SI1,61.4,55.0,4676,6.49,6.44,3.97
0.78,Ideal,F,VS1,61.6,56.0,3537,5.9,5.92,3.64
0.72,Ideal,G,VVS1,62.2,57.0,3502,5.72,5.75,3.57
0.78,Ideal,E,SI1,62.7,55.0,3067,5.87,5.9,3.69
0.78,Ideal,F,VS2,62.3,56.0,3531,5.91,5.88,3.67
0.93,Ideal,G,SI1,60.9,57.0,3521,6.29,6.25,3.82
0.72,Ideal,D,VS1,61.6,56.0,3522,5.73,5.8,3.55
0.73,Ideal,F,VVS2,61.7,54.0,3524,5.76,5.82,3.57
0.7,Ideal,H,VVS1,60.3,56.0,3524,5.77,5.82,3.49
0.75,Ideal,G,VVS2,61.3,55.0,3525,5.85,5.89,3.59
0.91,Ideal,E,SI1,61.0,57.0,4706,6.27,6.32,3.84
0.73,Ideal,G,VS1,61.7,56.0,3525,5.76,5.79,3.56
0.71,Ideal,E,SI1,60.5,56.0,3527,5.81,5.84,3.53
1.0,Ideal,G,SI2,60.3,57.0,3528,6.51,6.45,3.91
0.77,Ideal,F,VS2,61.8,56.0,3533,5.9,5.92,3.65
0.73,Ideal,D,VS2,61.4,56.0,3528,5.78,5.81,3.56
1.0,Ideal,J,SI2,62.1,56.0,3528,6.41,6.34,3.96
0.72,Ideal,E,VVS1,61.6,56.0,4702,5.75,5.77,3.55
1.0,Ideal,H,SI1,60.3,56.0,4702,6.52,6.54,3.94
0.7,Ideal,D,VS1,62.8,54.0,3529,5.65,5.69,3.56
0.93,Ideal,E,SI1,59.6,57.0,4700,6.37,6.42,3.81
0.7,Ideal,H,VS2,61.1,57.0,2862,5.71,5.74,3.5
0.78,Ideal,F,VS2,60.4,58.0,3531,6.0,5.95,3.61
0.92,Ideal,D,SI1,61.8,55.0,4696,6.25,6.28,3.87
0.78,Ideal,F,VS2,61.5,56.0,3531,5.94,5.9,3.64
1.0,Ideal,H,VS2,62.5,58.0,4704,6.38,6.33,3.97
0.83,Ideal,F,SI1,61.7,57.0,3500,6.04,6.08,3.74
0.9,Ideal,G,SI2,62.4,56.0,3500,6.14,6.19,3.85
0.71,Ideal,F,VVS2,62.0,57.0,3499,5.7,5.65,3.52
0.84,Ideal,I,VS2,61.7,55.0,3475,6.07,6.11,3.76
0.7,Ideal,F,VVS2,61.0,57.0,3478,5.73,5.75,3.5
0.76,Ideal,E,VS2,61.3,56.0,3079,5.79,5.83,3.56
0.72,Ideal,G,VS1,61.6,56.0,3478,5.75,5.78,3.55
0.72,Ideal,G,VS1,61.3,56.0,3478,5.75,5.8,3.54
0.72,Ideal,G,VS1,61.2,57.0,3478,5.76,5.79,3.53
0.72,Ideal,G,VS1,61.7,56.0,3478,5.75,5.78,3.56
0.72,Ideal,G,VS1,61.4,56.0,3478,5.75,5.79,3.55
0.8,Ideal,F,VS2,61.4,56.0,4816,5.99,6.0,3.68
0.79,Ideal,D,SI2,62.8,57.0,2853,5.9,5.85,3.69
0.72,Ideal,G,VS1,61.8,56.0,3478,5.74,5.76,3.55
0.72,Ideal,G,VS1,60.3,57.0,3478,5.82,5.86,3.52
0.72,Ideal,G,VS1,61.5,57.0,3478,5.74,5.79,3.54
0.72,Ideal,G,VS1,61.0,55.0,3478,5.81,5.83,3.55
0.72,Ideal,G,VS1,60.4,57.0,3478,5.81,5.84,3.52
0.86,Ideal,E,SI2,60.0,56.0,3478,6.22,6.24,3.74
1.0,Ideal,E,SI2,62.9,55.0,4808,6.38,6.41,4.02
0.71,Ideal,F,VS1,61.3,56.0,3480,5.76,5.78,3.53
0.73,Ideal,E,VS2,62.7,56.0,3077,5.75,5.8,3.62
0.81,Ideal,F,SI1,62.3,55.0,3481,5.96,6.0,3.72
1.0,Ideal,E,SI2,62.2,52.0,4808,6.42,6.47,4.01
0.71,Ideal,E,VVS1,62.0,56.0,4802,5.69,5.73,3.54
0.9,Ideal,D,SI1,62.6,55.0,4819,6.1,6.16,3.84
0.72,Ideal,H,VVS2,60.9,56.0,3475,5.78,5.84,3.54
0.75,Ideal,F,VS2,62.1,57.0,3081,5.8,5.82,3.61
0.7,Ideal,F,VS2,60.8,59.0,2850,5.69,5.79,3.49
0.7,Ideal,D,SI1,61.8,55.0,3471,5.72,5.74,3.54
0.75,Ideal,J,SI1,61.5,56.0,2850,5.83,5.87,3.6
0.7,Ideal,E,VS1,62.1,56.0,3472,5.7,5.66,3.53
1.0,Ideal,I,VS2,62.4,52.0,4841,6.41,6.45,4.02
0.71,Ideal,H,VS2,61.8,55.0,3080,5.73,5.75,3.55
0.9,Ideal,F,VS2,62.0,56.0,4838,6.23,6.15,3.84
0.66,Ideal,D,VS1,62.1,56.0,2851,5.54,5.57,3.45
0.91,Ideal,E,SI2,62.4,57.0,4821,6.17,6.21,3.86
0.9,Ideal,H,VVS2,62.0,57.0,4838,6.2,6.15,3.83
0.71,Ideal,H,VS2,61.8,55.0,3080,5.75,5.78,3.56
0.73,Ideal,E,VVS1,62.0,56.0,4830,5.75,5.79,3.58
1.0,Ideal,E,SI2,61.8,57.0,4829,6.43,6.39,3.96
1.0,Ideal,H,I1,61.3,57.0,3080,6.41,6.44,3.94
0.74,Ideal,F,SI1,61.0,57.0,2851,5.85,5.81,3.56
1.0,Ideal,G,SI1,62.7,56.0,4824,6.39,6.36,4.0
0.78,Ideal,I,VS1,61.5,57.0,2852,5.88,5.92,3.63
0.74,Ideal,G,SI1,61.3,55.0,2852,5.85,5.86,3.59
0.73,Ideal,E,SI1,62.7,55.0,2852,5.7,5.79,3.6
1.0,Ideal,I,SI1,58.5,55.0,3472,6.47,6.42,3.77
0.71,Ideal,E,VS1,62.2,57.0,3081,5.74,5.7,3.56
0.83,Ideal,F,SI1,62.8,56.0,3482,5.97,6.01,3.76
0.9,Ideal,F,VS2,62.6,56.0,4801,6.16,6.23,3.88
0.9,Ideal,G,VS2,61.7,56.0,4773,6.19,6.26,3.84
0.74,Ideal,G,VVS2,60.9,58.0,3495,5.85,5.88,3.57
0.72,Ideal,F,VS2,61.3,55.0,3495,5.78,5.83,3.56
0.9,Ideal,E,SI2,61.8,56.0,4770,6.18,6.22,3.83
0.72,Ideal,D,VS2,62.6,58.0,3495,5.7,5.73,3.58
0.9,Ideal,E,VS2,62.7,56.0,4770,6.14,6.18,3.86
1.0,Ideal,E,SI2,61.9,56.0,4766,6.39,6.43,3.97
0.81,Ideal,E,VS1,61.6,55.0,4764,5.96,6.02,3.69
0.99,Ideal,I,SI1,61.8,57.0,4763,6.4,6.42,3.96
1.0,Ideal,D,SI1,60.2,57.0,4774,6.48,6.54,3.92
1.0,Ideal,E,SI2,61.9,56.0,4760,6.43,6.4,3.97
0.81,Ideal,H,VVS2,62.0,57.0,3497,5.93,5.97,3.69
0.76,Ideal,E,VS2,61.5,59.0,3497,5.84,5.86,3.6
0.74,Ideal,E,SI1,60.8,56.0,3497,5.85,5.89,3.57
0.81,Ideal,G,IF,62.4,54.0,4751,5.93,5.99,3.72
0.9,Ideal,J,VS1,62.4,56.0,3498,6.15,6.18,3.85
0.7,Ideal,G,VVS2,62.1,56.0,2858,5.63,5.71,3.52
0.62,Ideal,F,VVS1,61.9,56.0,3499,5.46,5.48,3.38
0.97,Ideal,G,SI2,61.6,56.0,4743,6.31,6.39,3.91
1.0,Ideal,E,SI2,61.8,57.0,4743,6.39,6.43,3.96
0.56,Ideal,D,VVS1,61.9,56.0,3496,5.32,5.28,3.28
0.91,Ideal,F,SI1,62.0,57.0,4801,6.22,6.24,3.86
0.91,Ideal,G,VS1,62.3,55.0,4775,6.22,6.17,3.86
0.8,Ideal,G,VS2,62.1,57.0,3494,5.95,6.0,3.71
0.9,Ideal,F,SI1,61.8,58.0,4795,6.21,6.24,3.85
0.74,Ideal,D,VS2,62.0,57.0,3487,5.79,5.83,3.6
0.73,Ideal,G,VVS1,61.6,56.0,3487,5.77,5.82,3.57
0.92,Ideal,E,SI1,61.0,55.0,4791,6.27,6.25,3.82
0.9,Ideal,E,VS2,62.3,57.0,4788,6.19,6.17,3.85
1.0,Ideal,H,SI1,60.3,56.0,4788,6.54,6.52,3.94
0.79,Ideal,E,SI1,62.9,55.0,3075,5.93,5.86,3.71
0.6,Ideal,F,VVS2,60.8,57.0,2856,5.44,5.49,3.32
0.8,Ideal,G,SI2,61.6,56.0,2856,5.97,6.01,3.69
0.72,Ideal,E,SI1,62.3,57.0,2857,5.76,5.7,3.57
0.92,Ideal,J,VS1,62.0,55.0,3489,6.24,6.27,3.88
0.76,Ideal,D,SI1,62.8,57.0,3075,5.81,5.85,3.66
0.72,Ideal,G,VVS1,62.2,54.4,3492,5.73,5.76,3.57
0.76,Ideal,I,VS2,61.7,56.0,3075,5.87,5.9,3.63
0.73,Ideal,F,VS1,61.4,55.0,3493,5.81,5.84,3.57
0.9,Ideal,H,VVS1,61.9,57.0,4783,6.19,6.24,3.85
0.8,Ideal,D,VS2,61.3,56.0,4781,5.97,6.0,3.67
0.97,Ideal,F,I1,60.7,56.0,2856,6.43,6.41,3.9
0.72,Ideal,H,VVS1,62.2,57.0,3075,5.72,5.75,3.57
0.54,Ideal,D,VVS1,61.2,57.0,3494,5.25,5.27,3.22
0.72,Ideal,F,VS1,61.8,56.0,3489,5.72,5.77,3.55
0.92,Ideal,G,SI2,63.0,57.0,3697,6.16,6.13,3.87
0.72,Ideal,D,SI1,61.9,55.0,2903,5.78,5.75,3.57
0.71,Ideal,F,VS1,61.1,56.0,3701,5.76,5.8,3.53
0.9,Ideal,G,SI1,60.2,56.0,3894,6.24,6.29,3.77
0.75,Ideal,G,VS2,60.6,55.0,2991,5.91,5.93,3.59
0.7,Ideal,E,SI1,62.0,56.0,2948,5.68,5.7,3.53
0.8,Ideal,E,SI1,61.9,55.0,4125,5.94,5.98,3.69
1.0,Ideal,I,SI1,59.8,57.0,4125,6.44,6.5,3.87
0.72,Ideal,D,VS1,60.9,56.0,3896,5.79,5.86,3.55
0.71,Ideal,E,VVS2,62.0,57.0,4124,5.7,5.72,3.54
0.91,Ideal,E,SI2,60.8,56.0,3898,6.29,6.25,3.81
0.91,Ideal,E,SI2,61.5,56.0,3898,6.23,6.2,3.82
0.73,Ideal,F,VVS1,62.7,56.0,3900,5.76,5.72,3.6
0.7,Ideal,E,VVS2,62.6,54.0,3901,5.65,5.7,3.55
0.9,Ideal,I,SI2,62.0,56.0,2948,6.2,6.16,3.83
0.82,Ideal,E,VS2,61.9,57.0,3903,6.01,5.98,3.71
0.98,Ideal,G,SI2,62.9,57.0,4116,6.33,6.29,3.97
0.72,Ideal,F,VS2,62.1,54.0,2989,5.76,5.8,3.59
0.91,Ideal,I,VS1,62.1,57.0,3906,6.2,6.23,3.86
0.7,Ideal,F,VVS2,61.2,56.0,4114,5.73,5.78,3.52
0.9,Ideal,I,SI1,61.6,55.0,3908,6.2,6.22,3.82
0.7,Ideal,F,VVS2,61.7,55.0,4114,5.7,5.74,3.53
